2396.4462640897 1199.4253637680 2.6097730401 1.2476679581 0.2995768677 577.8133560740 1.9541166335 1.7458595421
2417.6325439257 860.8054657076 2.8892280549 1.2088403051 0.2704884202 760.6528932717 1.8226221261 1.6596853048
2412.2630803057 939.0017018297 2.8130178629 1.2232082035 0.2220527666 718.9695704565 1.7989806272 1.6731412403
2448.9360839965 1137.8391514956 2.6680593470 1.1706369252 0.2456370659 638.3006281753 1.7562540662 1.6616907084
2401.2711935677 1143.1782251737 2.6101021339 1.2407083182 0.2957908792 610.1396889726 1.8820531389 1.7165884831
2433.6988038243 1009.3655788223 2.7757016236 1.1471778728 0.2019463125 695.6898757718 1.7520867933 1.5986121287
2397.8654107372 1165.9538666251 2.5865559697 1.2143870906 0.3134706852 597.5514066434 1.8619934901 1.6946320027
2416.8561566290 976.8830142758 2.7614327001 1.1762010797 0.2015728035 702.7460126181 1.7944319255 1.6244152391
2460.0153909554 1009.1031601159 2.7779749664 1.1556059787 0.1920853970 709.8502966439 1.7372875818 1.6017825111
2442.7260353291 1131.8141731491 2.6553496642 1.1650107755 0.2370499403 638.3567975072 1.8091817988 1.6173430674
2458.4867555915 1328.0265561948 2.5216262324 1.2273258767 0.3022917981 547.1058833540 1.8055068869 1.7497929202
2417.4986190994 858.7398720545 2.8204826954 1.1585561674 0.2367265980 763.3255804279 1.8064731092 1.5868243188
2418.6799793062 762.4051899768 2.9322106555 1.0884386136 0.3030616755 813.4978089571 1.7916706899 1.5167999262
2405.5887429561 862.1887167869 2.8135673130 1.1202389022 0.2315629987 756.8113039018 1.7648371176 1.5533461468
2403.8637824438 776.9893889783 2.8929858051 1.2059876398 0.2537376357 796.0195895578 1.8602632872 1.6338280841
2408.3098073676 818.2067496216 2.8571277088 1.2020296762 0.2655840408 777.6524443411 1.8513847647 1.6302885602
2469.2160283617 876.5131654617 2.8952099128 1.0727006497 0.2767444985 782.2364182496 1.7446728426 1.5190283761
2451.5896913654 851.1588465061 2.9063954168 1.1762792056 0.2203514470 784.7394718101 1.7837873870 1.6002382936
2453.7883962218 970.6187473192 2.7816873773 1.1529629460 0.2376297218 726.4296305184 1.7464503113 1.5926170955
2468.3480714147 913.1264807672 2.8696094555 1.1491470465 0.2131357654 762.4740726297 1.7665332563 1.5752227091
2456.7532610569 882.9932120954 2.8726689758 1.2285926797 0.2369287858 770.3103871704 1.8049191628 1.6498952972
2432.9094748368 814.4023487666 2.8848589332 1.1864888845 0.2499240607 792.8655152714 1.8231946344 1.6086543843
2540.1781974078 1420.9477544919 2.5032823759 1.2734852181 0.2940005726 541.7362926228 1.7472251108 1.8415460468
2464.8102550925 864.8428415632 2.9247201142 1.1744219065 0.2239123470 784.5265853542 1.7640349182 1.5991084233
2449.2526620159 973.6929382552 2.8354816914 1.2081641643 0.2004132059 722.2092356997 1.7091881722 1.6559564964
2444.6334777835 938.6548384183 2.8599357643 1.1129635273 0.2621469140 738.2965433661 1.7250270288 1.5521674365
2426.8336452112 971.1099191435 2.8015152014 1.1786553106 0.2646754819 711.3269422080 1.7718764176 1.6242602409
2442.8022827964 974.8984845326 2.8200893738 1.1621566899 0.2775191580 716.6859934426 1.8079169923 1.6194740597
2440.2938881074 876.4013954427 2.9643581889 1.1254380999 0.2121019008 766.9738305109 1.7531293165 1.5562376177
2412.5408887231 899.1605737300 2.8189433454 1.1735075939 0.3732532326 739.4533682553 1.8577666647 1.6017943477
2376.6349723409 586.4209335801 3.1822261288 1.1811816627 0.3585462100 876.7499576877 1.9482792181 1.6197006029
2463.1502594428 953.3743321255 2.8999149433 1.1850710733 0.1676870756 738.8840964314 1.7200903353 1.6475091688
