2364.9554223185 1101.7529409772 2.5657243171 1.2490108980 0.3013346433 612.5008064718 1.9668102089 1.7210203704
2384.6447221295 807.6665456371 2.8258745547 1.2073282208 0.2738708508 771.5704909918 1.8440473725 1.6541532724
2390.8199146710 771.7104233813 2.9150823259 1.2106451952 0.2240495068 793.7051736366 1.7929784901 1.6464473055
2398.3728195335 742.9562338182 2.9573767174 1.1310949574 0.2466431645 812.9483496864 1.7860845650 1.5599674221
2377.6275830010 871.4671032375 2.7673131034 1.2197110777 0.2986787817 736.1634429734 1.8263441593 1.6547207536
2433.2683485125 1023.4196206253 2.7243521487 1.1591632709 0.2048496016 689.6277282867 1.7124275666 1.6204390420
2374.0086105083 829.0067446135 2.8096512292 1.1794400468 0.3162353587 756.2253536666 1.8192581034 1.6148273546
2449.0748415438 1084.8330493434 2.6854595193 1.2071536038 0.2030119356 666.9189060904 1.6690570255 1.6906568640
2437.5886881538 861.1311831055 2.8728391822 1.1512503151 0.1935330662 774.6191372643 1.7235556403 1.5762561247
2465.7244499830 1276.3837059007 2.5421667131 1.1896326292 0.2395848987 578.2491479141 1.7659555375 1.6938942792
2421.1481102884 1163.0356584123 2.5498288750 1.2158459594 0.3049155221 612.3705195541 1.7961480768 1.6987310143
2426.7030177510 1168.3513568884 2.5455542640 1.2094966783 0.2390433241 613.4247915128 1.7578029054 1.6848058030
2404.6421381071 891.7612801325 2.7382134214 1.1115504413 0.3057893009 741.5875863307 1.7843728544 1.5544213509
2409.1899647027 977.3523003417 2.6650058293 1.1453766358 0.2331431044 701.8704684421 1.7225987201 1.6006258886
2373.6764720742 705.6921580533 2.8827390719 1.2019922724 0.2562122256 817.8059956201 1.8643283986 1.6233118276
2401.8229174300 790.8517564670 2.8223530037 1.2052533490 0.2682470387 789.4793687213 1.8247574975 1.6406719942
2438.2725585629 820.6706303360 2.8821244994 1.0767605889 0.2781726695 796.0642757419 1.7432151758 1.5097843462
2439.8599726238 841.5486587951 2.8497338472 1.1852371437 0.2236224362 784.6166386649 1.7628541683 1.6123269998
2430.3248081724 908.9535262979 2.7725926845 1.1511104974 0.2402492047 746.5635225202 1.7473175502 1.5894070910
2455.8046375153 956.1152119234 2.7820166896 1.1676785812 0.2152553991 735.9128130497 1.7224068965 1.6030978074
2419.1951698663 701.3368998471 3.0115525056 1.2114637949 0.2407629525 843.8112631851 1.8189377961 1.6170278133
2436.8885247786 953.4254916016 2.7294857834 1.2229783221 0.2527260167 726.6228622042 1.7454686131 1.6598364475
2354.8449855563 632.6653392816 2.9230818613 1.1850843810 0.2977020575 844.4371485341 1.9237794244 1.5586660190
2424.8564210548 839.2842816073 2.8457496330 1.1843417421 0.2265434130 778.1757037584 1.7754982289 1.5944352316
2411.6317076828 757.4939542852 2.9965498541 1.1886370745 0.2024350002 813.2298857029 1.7387998713 1.6124712165
2440.9233620789 1011.3802635005 2.7461782478 1.1301447690 0.2643056633 700.7203928166 1.6915891537 1.5940443701
2411.3861827404 848.2041454671 2.8856416317 1.1726022037 0.2664782900 766.9153725307 1.7473192951 1.6096714572
2445.6533909901 1127.0466736894 2.6725634838 1.1951499169 0.2804505828 642.9435198717 1.7390355610 1.6835161301
2423.6476377173 744.6236008120 3.0747149877 1.1094915010 0.2149254278 825.6096015092 1.7598377607 1.5467538939
2398.9313423730 956.9477571351 2.7026756065 1.1927312710 0.3767081738 704.5039261839 1.8374126819 1.6303549479
2401.2225524018 806.6586236910 2.9118771835 1.2457152846 0.3600382992 780.8050714192 1.8060639520 1.6943299771
2427.3129979162 731.5851977540 3.1590039633 1.1627923246 0.1690611020 834.0868035251 1.7271499129 1.6045901333
