17.6065966734 16.8496068038 16.8979914411 17.0769036225 16.9730279147 16.9137812395 16.7023445335 17.0610979518 17.1224609544 16.8990806027 16.8031989513 16.3784729649 16.4156604791 16.5932249596 16.6745262870 17.1540579031 16.2823638246 16.7519583038 16.7224974379 16.8757179155 16.8690395935 16.9325678612 17.3921957417 17.1894184548 17.0720051515 16.5795262129 16.7084666145 16.6505607036 16.6443096519 16.0112830851 16.5018415270 16.9665881624
25.0742100856 24.8817164302 24.8064206260 24.5539838656 24.2678558403 24.7370363423 24.5836005912 24.7159124542 24.7220857661 24.6535947590 24.4270615370 24.6324700684 24.5100453409 24.7935546487 25.1783350101 24.7824555834 24.5649174667 24.7740638552 24.8190063645 24.6342006827 24.8455354981 24.8860714797 24.7558682617 24.6857070521 24.5213130324 24.5829950693 24.8364682955 24.7630636429 24.6557022583 24.7023835731 24.8008447838 24.8796863173
33.5865528830 33.5916935092 33.9265661405 33.6036756414 33.7935274693 33.6347799608 33.8838172501 33.4014800673 33.0330562614 33.4579041027 33.1815567117 33.2414697547 33.6362840987 33.6536785055 33.4628467543 33.0899038393 33.3211660601 33.7839646237 33.3773042583 33.5124211899 33.6260747627 33.1788288830 32.3928739040 33.2892541507 33.4783458618 33.7278255002 33.3611527537 33.4150329921 34.0182116493 33.7986929618 33.7157643999 33.2912595622
41.1926694446 41.5220471551 41.9876068720 42.0308974187 42.0011477508 41.8296765653 42.1606759766 41.9293735015 42.1236053061 42.3788340029 41.8983634433 41.3399166218 41.9795486472 42.1294977665 41.6832005595 41.7301200324 42.7390499967 42.4227695142 42.3042673196 42.2257362061 42.0599044767 41.7142964721 42.1808896734 41.8447499347 42.4123438982 42.2854637582 41.9770396257 42.0608224923 42.8288406007 42.3008770183 41.9887911452 42.1781471519
49.9733566417 50.4906450596 50.3724879768 50.2394529987 50.6138444363 50.6092691873 50.5314710201 50.6544645011 50.3218366014 49.8546665346 49.9884320447 49.3833972118 50.8081963327 50.5823412696 50.5055547509 50.1811693778 50.1953047608 50.2372933837 50.3273800758 50.5540148593 50.1812740179 50.1357752323 50.1849146113 49.8172469233 50.7175305821 50.3458958446 50.6884936051 50.5156393276 50.5317952711 50.8033400683 50.7536112219 50.5240522119
58.7458998587 59.1543704700 58.4931999592 58.9877348722 59.5899637724 59.1521684129 59.2151779252 58.8561226399 59.5713816037 59.2646801016 59.2970828347 58.3339659354 60.1993551585 59.6607041207 59.3263285608 59.2026472895 59.6432822443 58.8923850678 58.9378069863 59.0725776850 59.0930771986 59.4285957893 59.3471628355 59.0875827187 58.5722777464 59.2543163003 59.5324414426 59.4339300559 58.6851885705 60.2194164071 59.3011764730 59.1292924911
66.4033329284 67.9059625116 67.3536643515 67.3557691661 67.4417547654 67.7935218399 67.6756674653 67.4128727609 67.6802697887 67.5586517113 66.7590945629 67.2773072078 68.2416605279 67.5226246072 68.0386264156 67.6287027608 69.2916274682 67.8055150347 68.2702312272 68.0762653394 67.7080101181 68.3093686179 67.5191015826 67.4769208658 67.4386750474 68.2784885690 68.3161785127 68.6434560598 67.8982479817 68.5354231420 68.0130911921 67.9985620286
74.8004350524 76.5302134611 76.4519443715 76.4967853340 76.2070450781 76.0569419204 76.3375484138 76.3787223926 76.2240602300 76.9517779247 76.3880718141 75.9419838999 77.4799160146 76.5983878482 76.5609705894 76.8696133770 77.4036118802 76.3195818741 76.7268634783 76.4389620286 75.9798865420 76.8546463648 76.3902324114 76.9302461078 76.1693074625 77.2106840840 76.7256123123 76.2938226362 76.1342978365 76.8704629265 76.3166239289 75.9527184654
83.9274295126 85.7135719389 85.1558893099 85.8092099448 86.0665616629 85.7841129941 85.5818205890 85.3500252537 85.2742244092 86.1102261434 85.1201893970 85.4029132467 85.5603480959 86.1811295438 85.2558423088 85.6227832926 86.1608585021 85.7281513276 86.2446968691 85.5956255714 85.8732568454 85.9230912350 85.4774813082 85.9780764067 85.6258874824 86.2117723195 85.1962283098 86.2548910638 85.0161104439 85.6144308398 85.7242166417 84.6292384595
173.0001936667 170.6754969159 170.8467487830 169.0510579904 170.4002926586 169.1634085559 169.8812047187 170.7135684905 169.9479336465 169.3572430396 169.8400545893 170.0414590733 167.3787934838 168.7423179945 169.8751835905 171.0297753452 167.8104112905 168.9261523429 168.5102958052 168.7729322954 170.8106478001 169.8041812211 171.4703576507 170.8686701744 169.5584857846 167.3055950400 168.2143776067 168.7745589343 168.6827329558 167.6732596299 169.8460705150 169.8805191096
259.2317328801 250.0669591628 251.6959793954 251.7225362633 249.8392815456 249.5322495737 251.0206017827 251.5866721592 250.6138909321 250.8426875582 249.5791180361 251.4809341288 248.0482601873 248.5638115033 249.3777351852 250.2799311773 251.6421794907 250.9174905495 250.9587349628 251.0827295438 251.4039986068 249.5953496723 253.1798586025 252.4707550024 253.1038073339 250.2944799198 250.3071168745 250.3123844216 250.8522717745 249.3434227529 251.4334222184 253.1709402238
339.4756070313 328.0257251168 330.6480237715 330.6876535535 329.4610657174 330.0005777652 328.6898743972 330.6128972853 331.0144448048 328.6306149717 328.9026675992 334.9023434239 329.6097914075 328.0970905148 329.8327337646 330.7863490104 325.9850167878 328.8774540351 328.2244790781 329.2921275560 329.1590357559 329.5166653537 331.3374985847 330.0418122562 329.0909907012 326.7915781871 329.4779383083 326.0847634356 327.3575833242 327.6163173707 328.3995190196 328.3906419786
418.1141872730 413.4188547111 410.9936822082 413.9092056596 411.2677005981 413.7869438807 412.4716622742 414.0954410190 414.2639003669 415.4599336474 413.4130334034 417.7665899270 411.2648405486 413.0470894971 411.4966622470 412.1957690558 407.1898605587 411.4702546101 411.1306102249 412.3092543841 408.8055521611 409.3786751924 411.6476972814 411.3870642560 411.4757925133 412.2035055745 410.0487175307 408.9164562890 411.9583198497 411.4750838632 410.3900040905 410.4424833418
499.6700356682 502.0060715400 504.8785917480 502.3388239038 501.5919882705 504.9109308738 501.9844240204 499.8578086079 502.4823208363 500.0059828730 503.4852324605 504.7983587829 502.1098251783 504.5644483055 504.4626096863 504.7217744014 505.7951319445 504.1131699253 503.8609902005 502.8155954503 505.0216167312 504.0952654264 502.6704202377 500.0995148427 501.1956870590 503.8233869721 504.8151588365 505.0673362084 505.4762378400 503.9563458840 502.1068635351 504.8382060493
580.1924358599 585.6190469638 583.6545270394 589.0972347184 583.4193022045 585.0590488425 584.8482259486 581.7269272122 581.4018823338 581.8403749046 585.7121883912 587.7145168191 587.8112126346 582.2894481397 583.2805746519 582.4065862121 583.5245948124 584.4349821403 580.5702408757 581.5029914228 581.0898915112 582.5844774582 581.0814388357 583.0436473009 585.0556573928 583.9581687999 587.2233322640 585.4544354790 586.4418820534 584.6086618800 586.2527417294 585.6487438136
664.9418518989 671.2394949321 669.6445222280 674.4028191813 669.4139603144 665.9875184096 671.6663079207 671.3600300882 672.3217321743 678.2991212117 673.5902114690 676.5046847907 673.4867990749 673.2608246161 673.5343815581 674.2381108520 666.7784392141 671.9056655435 669.7366635987 672.0793950025 670.6344981038 671.6577956382 670.1138344153 671.2590571776 670.9314372152 674.1343548725 667.8738959437 669.8345987456 671.1492359252 668.7069680099 667.4323872728 667.3821148793
758.6283496006 757.7018216930 761.6320201968 758.1460685787 756.5589347279 763.9478745967 758.2044215385 762.2018953864 758.1007615239 759.9331562936 759.8466685411 764.2748085959 760.7477053078 758.2562564357 760.0334455255 757.8615078702 752.6173009298 756.9678705615 760.2108529177 759.1038403036 758.0515257746 759.4658301547 760.4521108189 758.4609616377 759.5111146336 759.8125124065 759.3656221864 759.7218442791 761.6422649426 758.7929420885 754.2693106426 760.8101681831
845.8708861626 844.2624311911 845.3853873829 847.9360466386 846.2494359964 849.8017201540 845.9681366381 848.9062874428 849.6187315596 847.2175141774 847.9145518820 850.2096821475 849.2421545864 849.3694671999 845.7946080904 843.9769285932 863.5210720960 854.1845002813 852.3447670592 853.4081317547 851.2364688786 849.5958587477 846.9322863698 850.3599769100 852.4156759592 852.4487875715 853.0518415338 850.6548509445 849.6371413220 850.3739474454 847.9442224812 856.9297742699
1014.1964123610 1016.1647591722 1015.5369891099 1014.9688181373 1020.0113809232 1020.9855320136 1016.7827123571 1017.8000529377 1012.3024403694 1011.3132249963 1011.2597982668 1017.9735401451 1013.8721279750 1017.0426558716 1014.5490229878 1016.2042688045 1019.3159826339 1016.7137375634 1019.3525081495 1016.9508628842 1018.5158456520 1014.8059366856 1012.8689988185 1015.7884322145 1016.2273375131 1018.8445355227 1012.8642300194 1017.4047393473 1018.2821043841 1017.5337259272 1015.6349806088 1017.6425419776
