0.5207540734 0.5058003543 0.4927370209 0.5402514627 0.5017075602 0.5463166971 0.5168036759 0.5130572723 0.5336815177 0.5491865550 0.5179254474 0.5139475158 0.5895400482 0.5849022603 0.4970081077 0.4921546891 0.6162614317 0.5122672766 0.5504084926 0.5332290562 0.4845987791 0.5095133644 0.4781605532 0.5027691883 0.4910552328 0.5729039983 0.5291667761 0.5368962898 0.5509898629 0.5448965823 0.5057284130 0.5223167099
0.5463634658 0.5440335465 0.5333418430 0.5907109514 0.5406170051 0.6003875586 0.5619466259 0.5607209563 0.5828170053 0.5989326084 0.5640782973 0.5660091838 0.6435993482 0.6369607374 0.5365616415 0.5321875885 0.6730398611 0.5582342484 0.6005823083 0.5837094351 0.5242112994 0.5510137809 0.5195241934 0.5483458954 0.5357077051 0.6289429457 0.5744396535 0.5810590564 0.6028660265 0.5864802959 0.5380156678 0.5630236442
0.5736136170 0.5826857932 0.5749672419 0.6437908157 0.5825138596 0.6550676742 0.6085925534 0.6108806185 0.6361475888 0.6521147588 0.6134276377 0.6172596697 0.6981811338 0.6896516893 0.5760584306 0.5752474163 0.7329092558 0.6062319221 0.6530331427 0.6369382322 0.5656492095 0.5943918934 0.5674212040 0.5970338998 0.5846857354 0.6862580800 0.6211886714 0.6269608049 0.6570193103 0.6283949783 0.5713416261 0.6066134873
0.6026552640 0.6223870857 0.6151783643 0.6938762113 0.6227546410 0.7086031172 0.6529481313 0.6609917424 0.6889269996 0.7012976109 0.6609533171 0.6664027001 0.7513742711 0.7408276515 0.6173795795 0.6191244942 0.7881876072 0.6512103225 0.7037818207 0.6882874920 0.6060723538 0.6384745080 0.6166429074 0.6439819862 0.6320537811 0.7394891822 0.6685689931 0.6726186822 0.7060453410 0.6694852795 0.6053052539 0.6504992253
0.6352312250 0.6643961204 0.6559541181 0.7445346275 0.6653906105 0.7627588594 0.6986087615 0.7101002718 0.7417437853 0.7515985277 0.7100420130 0.7177681414 0.8074943100 0.7935631863 0.6607321206 0.6643209066 0.8428169031 0.6963066520 0.7533181899 0.7388172442 0.6481311404 0.6848062312 0.6639310307 0.6928502089 0.6765501433 0.7932698536 0.7166894520 0.7192169942 0.7528525669 0.7133391166 0.6407470203 0.6939709903
0.6670237866 0.7063431833 0.6982241444 0.7954405222 0.7067318626 0.8159918250 0.7447614032 0.7585771384 0.7942104001 0.8044589340 0.7575646425 0.7716429053 0.8610605321 0.8444597730 0.7043086382 0.7098614550 0.9042497867 0.7446223865 0.8066053795 0.7911852069 0.6919624835 0.7327370321 0.7118413543 0.7430768952 0.7226077670 0.8497337353 0.7651338911 0.7681005841 0.8039318858 0.7573776626 0.6769164506 0.7391057948
0.6991758638 0.7486328949 0.7433235311 0.8471748070 0.7478916649 0.8680063110 0.7910393560 0.8091922050 0.8442480673 0.8570370633 0.8057721549 0.8244221401 0.9137740343 0.8950456845 0.7475740503 0.7562119981 0.9611355938 0.7927436536 0.8594138467 0.8430137792 0.7346249044 0.7789678894 0.7588649126 0.7937300791 0.7712572805 0.9059021820 0.8125056811 0.8138687847 0.8552492061 0.7991409189 0.7133619190 0.7828894131
0.7354548316 0.7923518963 0.7884008096 0.9014931859 0.7944815943 0.9228815060 0.8396250840 0.8609695644 0.8969439226 0.9121960377 0.8577718647 0.8784521213 0.9665588614 0.9506688190 0.7911621219 0.8037805248 1.0147446839 0.8423070236 0.9125439493 0.8950795252 0.7808500634 0.8259057259 0.8084741011 0.8463826285 0.8215968740 0.9616547260 0.8590888436 0.8616841200 0.9053835482 0.8423861188 0.7520058124 0.8263352375
0.9455707447 1.0150767620 1.0166195216 1.1542130899 1.0221031511 1.1853752568 1.0806227936 1.1148431923 1.1576935909 1.1688713409 1.1054262160 1.1380737640 1.2213531182 1.2073879563 1.0177933760 1.0401533559 1.2815814282 1.0844369267 1.1663915913 1.1507651733 1.0129682881 1.0616515629 1.0542218505 1.0967776973 1.0651344962 1.2211086090 1.0973978757 1.1012901090 1.1583361832 1.0650075119 0.9552788312 1.0599438101
1.3991812301 1.4503372716 1.4654564186 1.6364108922 1.4656640016 1.6750487915 1.5499407271 1.5998635741 1.6526522697 1.6609344582 1.5793040889 1.6274875111 1.7120005667 1.6904170586 1.4630576296 1.4986791950 1.7970368317 1.5555177045 1.6542624229 1.6419269349 1.4661333601 1.5198317800 1.5281372910 1.5805168473 1.5419955989 1.7199768887 1.5663564066 1.5668298518 1.6450358122 1.5124104282 1.3712159950 1.5221202689
