9.1307007969 11.1137135322 23.7592755738 53.0867162187 30.5345830632 51.9918963765 42.7445473877 34.5759261420 12.2556760433 50.8105431782 29.7997932965 46.0301505548 50.8749089242 51.3111544924 45.3970735996 32.4676219683 40.7328124894 41.7520859083 58.3191211250 32.7826334236 29.7829308183 38.0568637935 -456.9597151968 48.0171755143 14.7952572310 40.6451487089 51.7339909119 34.5758401439 20.9258465756 59.1987983212 53.2968651213 27.2765650496
11.6565641863 12.3724047899 10.2025008481 22.5462199756 2.0153603964 4.3009165671 20.4125484483 22.4030079444 28.9920870101 83.3496328545 42.4268355103 41.2596738121 25.1589873933 22.2660623740 7.2479440211 2.8635612874 6.1150482840 15.1250527236 5.3647705423 11.8683844333 18.7545639848 5.3509798151 26.1238317931 43.8546101170 5.8823722842 19.3441818954 16.4340086954 8.0245552904 8.4251735001 19.9785974792 27.8043464906 2.2345932339
2.7658302362 0.2282684909 11.0327972063 13.4308034362 24.8849820147 1.2531564757 8.1363951763 1.5324191367 10.2229689818 20.8353899803 39.8980388837 25.0803830248 6.4716001923 25.0954524188 27.0711169443 24.5826572609 1.8812349971 13.6607377475 22.9058904517 12.3648657948 11.2218780857 0.3569371005 6.5987928570 7.0797896224 11.1108844513 1.5425944081 28.1727748171 11.9389032083 10.5631111246 20.1938171764 31.3097081601 8.1208257341
2.7649018551 3.8051292020 13.3283855948 6.9526459165 1.8761933036 4.4842370581 7.6094379574 1.4785532975 2.8994756817 15.0538666052 26.4591143630 8.7540098440 6.1366729836 8.7958525877 41.3243327559 10.2189989091 8.6237234937 19.7185294991 13.8792781133 4.2824644098 10.8435175990 6.0197403706 7.6826112680 2.5742071814 11.0696727494 8.8874759301 8.5381100888 3.0832925870 1.5956207830 2.1145502396 22.8422572777 5.2937172621
8.2200103068 0.9881107036 14.3155687239 4.5801686423 6.3065187246 10.0674512876 9.8791879914 3.5869668227 14.8187329981 15.3355397080 2.7446414211 12.1776257233 7.2482014537 6.3361019440 10.1035089796 10.5884193844 9.2726761100 29.9979325884 4.7208304593 0.0178234486 2.2565905856 12.3282026195 2.8460091089 11.3372699649 12.1188749795 4.6239236332 0.3438432352 0.8399783633 9.1396770165 9.1881866719 5.6764278470 8.2597299797
2.1897234539 5.8426667953 1.6366313164 9.0475700770 5.4006476637 5.0344093405 3.5196089803 3.1432566773 14.9588093204 0.1825341028 7.8589229502 0.4286171145 6.7443882805 14.1865540573 1.2045307658 2.4851150597 6.2518457301 23.5323291108 3.8820881714 6.6629180780 5.7417433987 5.0315349255 7.3918858836 2.7823684657 15.1392936185 10.4261635437 2.9744933534 1.3790033023 4.9706305204 3.3859686248 7.0585413921 7.4528750820
4.3366963156 2.5418228035 5.7897551831 8.1726233076 1.6284826013 4.6509007706 0.6364978468 11.5452781746 2.0628799015 12.6602349748 1.5529969075 0.4570953762 2.7710077873 2.0257383245 2.0678749311 0.6267753249 18.8977182735 1.3569181698 1.8836557882 7.4444844862 0.2446391117 4.3423857921 2.3850284182 3.9370822251 1.6977835841 4.0026754933 2.9823097265 3.9670956137 3.5962410453 3.3606595683 0.7485725425 0.2527159387
4.7542533155 2.1579804399 2.9333047642 1.8465855075 9.0685831940 2.1989057362 6.4751065721 1.2150104171 2.5702534685 8.7701832503 7.8722729715 1.6841438543 14.2297483217 3.3711078607 0.6882565851 3.5237225686 5.1204941309 8.6425430763 3.4047896032 1.6465181561 5.7193818667 3.8709561733 2.0946113987 0.6931074860 4.9247649176 4.8833656924 0.6114400042 0.8307810245 0.1463718500 3.6564392775 9.2656059296 4.3835780587
1.5106439451 4.5434306869 2.2306172697 0.4326764779 3.1614507643 1.8097098089 2.2384585449 10.6244700104 4.3124251667 7.0053298866 6.5776092323 0.8392971042 3.1831950607 3.1442160068 8.1255665304 9.6709496319 0.3311554054 0.0363760245 1.3956912817 3.1577483765 1.0074349760 3.4916274965 2.5412242337 1.7539249722 5.3122874878 5.3265898234 0.5010254411 3.9499310962 7.2411718877 0.2263030567 9.1529511979 3.0201124963
0.9836664924 1.0496298683 1.3186754328 5.2008214978 8.0203535057 6.0459150643 1.0391978615 1.3954919567 4.4288937983 7.7922089239 3.4685156052 7.5926741644 4.8491581511 6.0683280067 2.2656422087 3.8485515848 1.9712471691 1.8268302267 0.9899705925 7.6389736369 0.3498958723 1.2485709770 1.3616335904 0.3040723866 2.0727472754 5.6883951040 0.9431694764 6.9489480328 3.3616011432 2.8001464815 4.7757919181 7.7026156723
