2332.8799235900 1031.9696858967 2.6119282288 1.2586861432 0.2949766706 630.0074814664 1.9408569304 1.7154413109
2329.6767711045 780.4967200194 2.8010882430 1.2340836437 0.2670566395 756.1746633383 1.8627900421 1.6612243071
2359.4553454768 947.0230188573 2.7138842272 1.2570117487 0.2187020509 688.0845075122 1.7806295825 1.7239561639
2352.1113237287 959.7701175739 2.6839637066 1.1747119267 0.2430591476 677.7454456426 1.8234552617 1.6307833421
2326.1514223477 1033.2351558738 2.5683687787 1.2629115493 0.2928986909 627.1657983323 1.9020378400 1.7173502605
2350.6367117622 936.0849773548 2.6954204519 1.1611401894 0.1998007664 688.5616449653 1.8378968306 1.6110639097
2316.8052913492 1041.2804770367 2.5669026397 1.2288236577 0.3106184153 618.4378378116 1.9005602719 1.6920067831
2340.5427500583 839.5554833936 2.7637830472 1.1896554049 0.1979352064 732.3224802582 1.8241055734 1.6259447827
2383.1589898876 1169.0006555879 2.5072091470 1.1965306320 0.1886159520 588.9478563974 1.8104864040 1.6719955483
2357.1390503903 1153.7235231257 2.5424193914 1.1037132915 0.2313310142 582.4826276826 1.9109324398 1.5791528347
2312.9922998281 1010.3533833696 2.5150389784 1.1979392214 0.2982322004 631.9688243896 1.9936111135 1.6506233738
2348.8075848765 833.7195631254 2.6821080266 1.1684412870 0.2328629731 739.7779753288 1.8496480609 1.6142664772
2333.8649661611 980.0563842501 2.5622256742 1.1233623255 0.3003266017 658.1624846370 1.9247830972 1.5952053450
2343.0391628518 1111.5540845245 2.5016817992 1.1607356024 0.2291790594 597.2391623594 1.8571682002 1.6645752448
2340.7318787422 757.7918850362 2.7624650954 1.2194428807 0.2491716739 773.3500387089 1.8606332264 1.6726355349
2342.9127584228 699.0244899355 2.8468730678 1.1947598507 0.2618733789 803.7761723180 1.8619555277 1.6494254617
2366.4221530343 906.8948464317 2.6784447919 1.0822631258 0.2729481267 710.8781178256 1.8755381129 1.5576884773
2384.5352999314 921.3880904731 2.6910507552 1.1955136936 0.2182485698 712.9433472066 1.8352426440 1.6670715649
2353.9887298975 845.4298614961 2.7087939721 1.1490025108 0.2340178187 736.0396612908 1.8586878275 1.5965952840
2368.4100509862 762.2108102660 2.8300223418 1.1396121984 0.2100438571 785.0238759145 1.8630357481 1.5765068893
2354.3340073259 764.9784804321 2.7886595745 1.2288284836 0.2335947047 776.0982825850 1.8903885886 1.6537299506
2349.4006026390 827.4583169219 2.7064359962 1.2120621726 0.2454450884 742.3264296253 1.8685901085 1.6519380297
2319.9588101233 999.2172397196 2.5411861818 1.2476885794 0.2884155629 640.8877282097 1.9736329639 1.6775630296
2370.7494458884 909.3996702757 2.6580976401 1.2034978071 0.2217212931 712.1966265218 1.8584890902 1.6338205268
2362.3601271086 897.0310636682 2.7343345416 1.2203889158 0.1962170554 714.9115695408 1.7899530114 1.6663758243
2351.5400658375 1051.1520823875 2.6088796436 1.1476741280 0.2586615227 631.6326228913 1.8297768949 1.6025854761
2331.2664133004 900.9083289541 2.6972889513 1.1892408548 0.2606428035 696.3064624961 1.8776919925 1.6296078370
2334.4155453454 1003.5507609298 2.6265265392 1.1904759628 0.2742320698 645.8563913303 1.9452860796 1.6349156812
2359.6311440520 834.4631784674 2.8475250094 1.1458710303 0.2084220552 745.1446667240 1.8108840130 1.5730704162
2341.5104125794 1166.4895227283 2.5442127142 1.2367916833 0.3689118447 568.0098884126 1.9172058858 1.6969357954
2335.0768132993 928.3990128424 2.6822373375 1.2884848221 0.3534957149 684.1905714410 1.8843998875 1.7248310038
2352.7493080505 711.0660378480 3.0094589896 1.1771307766 0.1661765641 803.6028868786 1.8150591084 1.6031252214
