1.7520833333 -0.7313043478
0.2900000000 0.4043269231
1.4016666667 0.8245098039
-4.4263157895 0.4751412429
0.9556818182 -0.7645454545
0.3672489083 0.3672489083
1.3140625000 0.6276119403
0.5066265060 0.2784768212
1.4254237288 1.7893617021
0.4449735450 0.5128048780
0.3822727273 0.6782258065
-1.2742424242 0.6469230769
0.7313043478 -2.1025000000
0.7576576577 0.2102500000
0.4023923445 1.2552238806
0.5569536424 -2.4735294118
-0.9449438202 0.6007142857
0.3234615385 0.5159509202
0.3875576037 0.2678343949
1.6490196078 -3.1148148148
-1.8688888889 1.3786885246
0.4004761905 0.3025179856
0.3704845815 -84.1000000001
1.7520833333 2.4735294118
0.3893518519 0.6050359712
-0.9344444444 0.3298039216
0.2336111111 0.5569536424
7.6454545455 0.5223602484
0.4122549020 1.9558139535
-2.7129032258 0.7127118644
1.2742424242 0.4184079602
1.2552238806 1.9113636364
0.8946808511 0.6570312500
0.3563559322 0.6570312500
0.6469230769 0.6728000000
1.7163265306 0.4403141361
-21.0250000000 -42.0500000001
0.2201570681 0.6094202899
-2.7129032258 0.4833333333
0.3625000000 1.5867924528
3.1148148148 0.3929906542
0.5760273973 -1.1520547945
-8.4100000000 0.3418699187
1.4016666667 0.6674603175
0.2721682848 1.3564516129
1.1364864865 0.2517964072
0.3504166667 -0.6893442623
12.0142857143 1.2367647059
-0.5800000000 0.2812709030
0.3285156250 1.4254237288
0.5096969697 0.3404858300
0.5496732026 -0.6469230769
1.1065789474 0.3222222222
0.3460905350 2.6281250000
-0.7645454545 0.6007142857
0.2451895044 0.5461038961
-3.0035714286 0.4226130653
0.7859813084 0.8245098039
0.4062801932 0.5159509202
2.4028571429 -0.7313043478
0.3771300448 0.3377510040
-1.4500000000 0.5256250000
0.4751412429 1.5017857143
1.9113636364 0.3014336918
0.3285156250 -0.7313043478
5.2562500000 0.2178756477
0.4122549020 -10.5125000000
-1.7520833333 1.4016666667
0.8760416667 0.7313043478
1.2014285714 7.0083333333
0.3704845815 0.3432653061
0.4426315789 16.8200000000
2.1025000000 0.3985781991
14.0166666667 16.8200000000
0.4122549020 0.3754464286
0.6229629630 0.4184079602
0.2757377049 5.6066666667
-0.4226130653 0.3091911765
0.4449735450 3.8227272727
0.6893442623 0.8946808511
0.7067226891 0.3656521739
0.3185606061 -2.7129032258
-7.6454545455 0.3857798165
-5.6066666667 3.6565217391
0.3391129032 5.6066666667
1.6820000000 2.0023809524
0.4426315789 0.6469230769
1.6173076923 0.2784768212
1.1680555556 2.1025000000
0.4004761905 1.5017857143
0.5391025641 0.8326732673
42.0499999999 0.5159509202
0.3197718631 0.4833333333
1.1680555556 -16.8200000000
1.5290909091 0.3985781991
2.3361111111 2.0512195122
0.7127118644 1.1213333333
4.4263157895 0.4947058824
0.3625000000 3.8227272727
0.8975453575 0.7837837838
0.7002497918 0.8001902950
0.9033297530 0.7751152074
0.7794253939 1.0421313507
0.8376494024 0.8196881092
0.8581632653 1.1124338624
0.9072276160 1.2031473534
1.1895332390 0.9062500000
0.8599182004 0.8778705637
1.1036745407 1.2998454405
0.9940898345 1.1364864865
1.1198402130 1.1929078014
1.1600000000 1.5867924528
1.0369913687 1.0672588832
1.6361867704 1.0727040816
1.1349527665 1.9244851259
1.0525657071 1.5897920605
1.7376033058 1.1745810056
1.1334231806 1.9422632794
1.5290909091 1.4702797203
1.5808270677 1.3434504792
1.3564516129 2.5562310030
2.6199376947 1.6853707415
1.2440828402 1.3697068404
1.5263157895 2.1901041667
2.0265060241 1.9157175399
1.7557411273 1.3306962025
1.6298449612 2.6281250000
2.9100346021 1.6266924565
1.3855024712 5.5328947368
3.2851562500 2.3232044199
