0.6541449104 0.6122908094
0.6558124675 0.6128910821
0.6575558742 0.6149001263
0.6577617347 0.6167266619
0.6581092618 0.6171668347
0.6597173984 0.6179534635
0.6612174932 0.6203656910
0.6624081356 0.6233034146
0.6635810350 0.6256786974
0.6648867953 0.6271301726
0.6670646944 0.6291252166
0.6678915302 0.6309001287
0.6681563240 0.6315318443
0.6693823407 0.6340846994
0.6711365949 0.6374259704
0.6731326600 0.6376642156
0.6734786746 0.6384322580
0.6744404425 0.6406400788
0.6771485102 0.6441608821
0.6786894765 0.6462992621
0.6787241613 0.6465544363
0.6796829734 0.6491153526
0.6822465042 0.6512227401
0.6838786478 0.6514754377
0.6854641443 0.6528049637
0.6862240337 0.6558601797
0.6878715561 0.6590445812
0.6901507551 0.6615209304
0.6914899842 0.6631521645
0.6925723805 0.6644482766
0.6927926252 0.6670359322
0.6936316147 0.6690384986
0.6946528010 0.6704554221
0.6967660403 0.6725776561
0.6991359230 0.6746918609
0.7003065895 0.6773572705
0.7006021325 0.6789619971
0.7031103979 0.6801246790
0.7054590352 0.6828094587
0.7068229717 0.6847778461
0.7085901571 0.6871146604
0.7097821118 0.6883537506
0.7107228222 0.6898864835
0.7110703062 0.6932031280
0.7136570329 0.6948946493
0.7163706800 0.6984970681
0.7186290360 0.7004367880
0.7204192826 0.6999397892
0.7194166116 0.7033350655
0.7202254043 0.7066769532
0.7233134640 0.7095700946
0.7256784284 0.7106804061
0.7273977112 0.7119335310
0.7298200580 0.7147459885
0.7308350866 0.7164121372
0.7326337834 0.7192797744
0.7350775237 0.7227589435
0.7356966415 0.7257542523
0.7381744474 0.7284173050
0.7401001822 0.7289011997
0.7421763266 0.7302605874
0.7435104908 0.7344356854
0.7444806493 0.7366624045
0.7462894517 0.7401522781
0.7487731747 0.7418687225
0.7510422538 0.7447382931
0.7528986535 0.7487632442
0.7542204615 0.7493220951
0.7546296412 0.7512095170
0.7560487432 0.7525846852
0.7586118552 0.7553895588
0.7622529679 0.7581332380
0.7642834087 0.7605270701
0.7646918038 0.7629321550
0.7665674620 0.7655059174
0.7696205343 0.7703264094
0.7736450536 0.7727993305
0.7746202155 0.7761193705
0.7745275653 0.7795427976
0.7774167657 0.7809047146
0.7796788999 0.7847368145
0.7833178196 0.7871051854
0.7857431527 0.7893505725
0.7854924826 0.7922573256
0.7877508988 0.7927181533
0.7906590494 0.7934105731
0.7930287808 0.7955083209
0.7954350717 0.8008306125
0.7966773709 0.8050866529
0.7995253661 0.8062914927
0.8032607897 0.8082702019
0.8048876393 0.8116202480
0.8076439447 0.8159367790
0.8111566384 0.8181168191
0.8125008227 0.8207957837
0.8134677522 0.8240902891
0.8151123246 0.8256174221
0.8165814385 0.8288626025
0.8192969787 0.8314203024
0.8323119065 0.8464088730
0.8575152707 0.8768564891
0.8845658503 0.9096566280
0.9121051559 0.9406033358
0.9427794925 0.9725278500
0.9742138705 1.0053455404
1.0066022329 1.0336134035
1.0361367307 1.0668966203
1.0685499021 1.1077035849
1.1040296963 1.1443892038
1.1388962183 1.1777467804
1.1755201634 1.2141175167
1.2112853463 1.2465666466
1.2505784113 1.2827581136
1.2861573383 1.3279523641
1.3215432366 1.3646262065
1.3671270256 1.3947700432
1.4069579211 1.4350774164
1.4468782661 1.4736666984
1.4907433192 1.5087142029
1.5290851599 1.5520127975
1.5715714444 1.5877011972
1.6074933391 1.6196445870
1.6470214472 1.6639639872
1.6974630574 1.7050291660
1.7387241732 1.7399765780
1.7782173112 1.7869316426
1.8236394487 1.8299616979
1.8615000972 1.8690319651
1.9050453915 1.9009444363
1.9481217415 1.9260234984
1.9835593319 1.9796536073
2.0211157315 2.0289216625
2.0620985067 2.0633590668
2.1113659940 2.1089671897
2.1569515981 2.1421203064
2.1954026679 2.1744770794
2.2383250325 2.2202873388
2.2869209905 2.2718725810
2.3324008284 2.3225074554
2.3817686926 2.3609346136
2.4204243696 2.4066833466
2.4554163786 2.4617169118
2.5103839823 2.5072483677
2.5535861466 2.5442854913
2.5806164649 2.5918767612
2.6256346815 2.6442398265
2.6754750004 2.6860742955
2.7178910037 2.7267507633
2.7505859683 2.7678381443
2.7887336649 2.8103750288
2.8435431933 2.8826977945
2.8837930440 2.9396259566
2.9200046465 2.9678998199
2.9742566933 3.0346598482
3.0310638900 3.0809140000
3.0792756348 3.1061185389
3.1244972293 3.1597708768
3.1710190049 3.2062371118
3.2154326483 3.2538306983
3.2629476034 3.3269255693
3.3137795935 3.3630310530
3.3621406826 3.3967614672
3.4108154421 3.4693241689
3.4449839361 3.5091532356
3.4888844620 3.5417187679
3.5493135206 3.6039069611
3.6113120209 3.6531443413
3.6577650494 3.6875189830
3.7016005271 3.7462607729
3.7534859529 3.7866816543
3.8052493430 3.8311678813
3.8626566668 3.9057680936
3.9017806565 3.9518998852
3.9417083724 3.9913779058
3.9879079283 4.0540373123
4.0527755778 4.1047392383
4.1220213823 4.1389552331
4.1561140957 4.2040873085
4.2204724189 4.2675347651
4.2889622121 4.3052519588
4.3169114119 4.3507255573
4.3640615721 4.4048747648
4.4225101633 4.4434655183
4.4723270787 4.4859303925
4.5060056229 4.5415764508
4.5520615374 4.5910988696
4.5984033676 4.6583549050
4.6500963316 4.6920978293
4.7185484439 4.7199226547
4.7739031788 4.8035294118
4.8163669407 4.8559843021
4.8710504922 4.8752804377
4.9285370365 4.9580676294
4.9710915409 5.0150726386
5.0146247042 5.0290745493
5.0665467884 5.0913496995
5.1272255065 5.1646355464
5.1845640774 5.2222518474
5.2184364096 5.2587955910
5.2664891804 5.2972087012
5.3466074431 5.3482739691
5.3926518416 5.3770928944
5.4325761056 5.4190092805
5.4922220930 5.4834806036
5.5454624585 5.5347586333
5.6000831239 5.5763912112
5.6308984774 5.6375027243
5.6442456793 5.6712688773
5.7254583729 5.6873462790
5.8013946790 5.7969284892
5.8296434572 5.8663761666
5.8817165984 5.8765303759
5.9365753910 5.9543082986
5.9863164850 5.9935662362
6.0344555296 6.0260356977
6.1057660174 6.0813549385
6.1693787926 6.1046029063
6.1836095813 6.1891808430
6.2227833511 6.2662754873
6.2998566309 6.2819856814
6.3593211959 6.3470105572
