2341.8348433008 1189.9532184411 2.5773783265 1.2559264999 0.2932874155 553.7867917157 2.1058308260 1.7451568081
2350.5605908480 1078.9690176369 2.6086431928 1.2590357859 0.2651383649 615.7340176030 1.9199076927 1.7202359834
2345.2419379443 1072.9818946996 2.6085168670 1.2612634560 0.2169475350 616.2039935057 1.9002927397 1.7174282074
2358.9461281880 1198.5550537791 2.5585045712 1.1885304996 0.2420929277 559.8474143636 1.9400122220 1.6752963320
2339.4048331864 1125.2258396966 2.5843828033 1.2583706852 0.2900722467 586.6145163650 1.9325206162 1.7335960131
2369.0067907711 1308.7840997728 2.5206163028 1.1891934412 0.1984781143 509.2816140496 1.9790078165 1.7122168155
2304.6936003439 1216.2189421573 2.4914628543 1.2392426180 0.3084077369 523.6040520360 2.0592336570 1.7080898980
2355.6587832235 1088.3452174238 2.6019336439 1.2048189184 0.1963925842 613.5024874835 1.9064082654 1.6752630553
2394.6532889430 1107.4932327818 2.5665433762 1.1710384791 0.1867836481 624.2772169883 1.8781894849 1.6445087179
2189.6091274730 1175.8680704595 2.5095527675 1.0812553211 0.2297378623 485.7151534153 2.6523000000 1.5021474037
2320.7449389088 1052.0228029207 2.5413495613 1.1880748434 0.2962640857 613.7425042121 2.0643712823 1.6525605608
2382.1782870759 1074.2999124083 2.5807150341 1.1883194676 0.2312186848 634.6368401524 1.8717485828 1.6762747069
2339.0900622010 1124.9089195772 2.5260321696 1.1334371683 0.2988659166 587.0819160682 2.0007389042 1.6191069109
2330.7755566710 1190.8870098648 2.4867044021 1.1517279562 0.2278975438 549.7867906382 2.0409049313 1.6673882640
2339.7799253250 837.6137257459 2.7132276848 1.2118395200 0.2477820821 731.0990427623 1.9454728038 1.6742474436
2347.6270779876 906.8060664830 2.6704822728 1.2104415076 0.2600199571 699.9409787897 1.9628359275 1.6831832977
2366.7019293663 777.8360758879 2.8228203808 1.0470066747 0.2710372339 774.9810654201 1.9141254565 1.5083241851
2395.3010195739 962.6608251330 2.6847275339 1.1830804936 0.2161062280 696.3215457859 1.9041288614 1.6630668138
2360.0147453504 991.3654354081 2.6334177749 1.1522889124 0.2331221714 664.3885671057 1.9384787423 1.6092251616
2387.0376824606 1125.2604448392 2.5896996061 1.1743094682 0.2089451516 610.8042435258 1.9382138087 1.6458959344
2382.5616860040 931.8563402080 2.6983318675 1.2411002032 0.2312569270 705.4573738008 1.9137680460 1.6803183449
2377.6498703720 1048.7656167262 2.6003652247 1.2231136244 0.2433289519 644.1737991675 1.9343335418 1.6973654136
2395.4008231847 1029.9677637321 2.6118570261 1.2297800608 0.2863881792 662.0588482324 1.9573093729 1.7103680386
2382.1313648732 889.1992510464 2.7192976179 1.1807394880 0.2200675433 726.7123114747 1.9103390391 1.6155115964
2381.1386091229 830.9553625062 2.8156942241 1.1995414892 0.1942031033 756.6264265623 1.8336055231 1.6341487762
2369.1301754184 1149.2942112656 2.5712564782 1.1411544824 0.2571999543 590.1525476792 1.9101214040 1.6169345157
2350.4211960343 1066.8349985733 2.6112365233 1.1962924289 0.2588804302 621.7699387438 1.9409330801 1.6580279136
2380.3137321256 1174.1396490631 2.5856224351 1.1988398180 0.2717345606 582.6812610964 1.9698424744 1.6844914991
2376.8086535533 954.6046968365 2.7609934459 1.1409222997 0.2087360830 691.6153564112 1.8713239469 1.5866297995
2374.5293294929 1262.3190942404 2.5443302098 1.2357580110 0.3674716714 536.1371160836 1.9243250777 1.7184107568
2315.8485148862 791.9345589769 2.7354124244 1.2616794157 0.3506912483 742.2716609967 1.9831931197 1.6551939217
2354.8108445107 721.7081972663 2.9695645906 1.1602848161 0.1656070961 797.8031833951 1.8848569800 1.5853656235
