0.000	29.584	32.294	36.295	37.668	41.596	37.826	36.505	39.562	37.798	34.208	31.998	35.164	32.174	34.930	37.179	43.152	48.096	41.831	40.978	38.197	43.053	40.800	42.464	46.893	42.439	36.524	37.874	38.846	37.482	35.300	32.312	30.353
1.000	16.498	18.421	19.363	20.344	22.032	20.855	20.462	22.793	20.400	19.199	18.245	18.910	17.898	18.776	19.877	24.561	42.324	23.364	23.026	22.219	23.938	24.741	24.799	35.646	25.121	20.961	20.217	20.774	19.954	18.951	17.375	18.339
2.000	11.891	12.941	12.892	13.565	15.258	13.585	14.470	15.788	13.911	13.580	12.282	13.143	12.351	13.454	13.826	17.695	18.626	16.008	15.861	15.877	16.390	17.578	17.806	18.994	17.583	15.056	13.456	13.250	13.250	12.459	12.222	13.768
3.000	8.824	9.950	9.895	10.450	11.433	10.686	11.090	11.581	10.605	10.222	9.584	10.013	9.809	10.749	10.561	13.571	14.324	12.415	12.359	12.083	12.891	13.400	13.692	14.782	13.054	11.132	9.922	10.398	9.852	9.617	9.618	10.503
4.000	7.951	8.825	8.528	9.264	10.346	8.924	9.869	10.371	9.491	9.080	8.503	8.510	9.189	9.632	9.106	11.386	26.725	10.881	10.480	10.100	10.874	10.934	11.300	12.062	10.984	9.861	8.441	8.589	8.795	8.203	7.963	8.973
5.000	6.791	7.516	7.007	7.570	8.625	7.428	8.330	8.333	7.675	7.599	7.357	7.313	7.524	8.153	7.313	9.095	8.825	7.964	7.995	8.180	9.006	8.863	8.226	9.621	8.459	7.575	6.898	6.954	6.976	6.587	6.241	7.625
6.000	6.521	7.344	7.054	7.105	7.691	7.265	7.910	7.833	7.231	7.284	7.109	6.964	7.785	7.743	7.081	8.110	7.959	7.213	6.901	7.237	7.401	7.587	7.156	8.486	7.147	6.568	6.180	6.564	6.266	6.027	5.660	6.778
7.000	6.424	8.254	7.215	7.045	7.654	7.215	8.166	7.896	7.305	7.707	7.287	7.264	7.545	8.137	7.498	7.975	7.916	6.824	6.676	6.581	7.427	6.598	6.833	8.000	6.353	5.946	5.713	5.847	5.889	5.940	5.649	6.375
