# Peaking times
# CH#	000	001	010	011	100	101	110	111
0	12	20	27	35	44	54	66	78
1	12	20	28	35	43	54	63	78
2	12	20	27	35	43	54	67	78
3	12	19	27	35	43	54	67	78
4	12	19	27	35	43	54	66	78
5	12	20	27	35	43	54	68	78
6	12	20	27	35	43	54	66	78
7	12	20	27	35	43	54	63	78
8	12	20	28	35	41	54	67	78
9	12	20	28	35	43	54	67	78
10	12	20	27	35	43	54	66	78
11	12	20	27	35	43	55	66	78
12	12	19	27	35	43	54	66	78
13	12	20	27	35	43	54	67	78
14	12	19	27	35	43	54	63	78
15	12	19	27	35	43	54	63	78
16	12	19	28	35	41	55	66	80
17	12	19	28	35	43	55	67	79
18	12	20	27	35	43	54	67	80
19	12	20	27	35	43	54	65	78
20	12	19	28	35	43	54	64	80
21	12	20	28	35	43	54	66	78
22	12	20	27	36	43	55	65	78
23	12	20	28	35	44	53	66	76
24	12	20	28	35	43	54	66	78
25	12	19	27	35	43	55	66	78
26	12	20	27	35	41	54	66	78
27	12	19	27	35	43	55	66	78
28	12	20	27	35	43	55	66	81
29	12	20	27	35	43	54	66	78
30	12	20	28	35	43	55	66	80
31	12	19	27	35	41	54	63	78
