# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 000 
# Bias = 0110 
# CSArefs = 0011 
# Shaper = 000 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 11111111111111111111111111111111 
# Calibration mask = 00000000000000000000000000000000 
# Threshold = 255 
# FineTHR[0] = 100 
# FineTHR[1] = 100 
# FineTHR[2] = 100 
# FineTHR[3] = 100 
# FineTHR[4] = 100 
# FineTHR[5] = 100 
# FineTHR[6] = 100 
# FineTHR[7] = 100 
# FineTHR[8] = 100 
# FineTHR[9] = 100 
# FineTHR[10] = 100 
# FineTHR[11] = 100 
# FineTHR[12] = 100 
# FineTHR[13] = 100 
# FineTHR[14] = 100 
# FineTHR[15] = 100 
# FineTHR[16] = 100 
# FineTHR[17] = 100 
# FineTHR[18] = 100 
# FineTHR[19] = 100 
# FineTHR[20] = 100 
# FineTHR[21] = 100 
# FineTHR[22] = 100 
# FineTHR[23] = 100 
# FineTHR[24] = 100 
# FineTHR[25] = 100 
# FineTHR[26] = 100 
# FineTHR[27] = 100 
# FineTHR[28] = 100 
# FineTHR[29] = 100 
# FineTHR[30] = 100 
# FineTHR[31] = 100 
# ------------------------------------------------------------------------------
# Event data block #1
# Threshold	DAC	Events	Triggered	CH#
200	0	1000	0	0
200	0	1000	0	1
200	0	1000	9	2
200	0	1000	1	3
200	0	1000	4	4
200	0	1000	8	5
200	0	1000	2	6
200	0	1000	0	7
200	0	1000	4	8
200	0	1000	0	9
200	0	1000	0	10
200	0	1000	15	11
200	0	1000	0	12
200	0	1000	0	13
200	0	1000	5	14
200	0	1000	10	15
200	0	1000	18	16
200	0	1000	29	17
200	0	1000	24	18
200	0	1000	19	19
200	0	1000	11	20
200	0	1000	0	21
200	0	1000	36	22
200	0	1000	13	23
200	0	1000	0	24
200	0	1000	0	25
200	0	1000	13	26
200	0	1000	11	27
200	0	1000	10	28
200	0	1000	4	29
200	0	1000	6	30
200	0	1000	0	31
# Event data block #2
# Threshold	DAC	Events	Triggered	CH#
201	0	1000	2	0
201	0	1000	2	1
201	0	1000	6	2
201	0	1000	4	3
201	0	1000	4	4
201	0	1000	6	5
201	0	1000	4	6
201	0	1000	3	7
201	0	1000	6	8
201	0	1000	3	9
201	0	1000	1	10
201	0	1000	13	11
201	0	1000	1	12
201	0	1000	0	13
201	0	1000	3	14
201	0	1000	7	15
201	0	1000	20	16
201	0	1000	34	17
201	0	1000	21	18
201	0	1000	16	19
201	0	1000	9	20
201	0	1000	1	21
201	0	1000	41	22
201	0	1000	6	23
201	0	1000	4	24
201	0	1000	3	25
201	0	1000	6	26
201	0	1000	8	27
201	0	1000	4	28
201	0	1000	4	29
201	0	1000	6	30
201	0	1000	3	31
# Event data block #3
# Threshold	DAC	Events	Triggered	CH#
202	0	1000	0	0
202	0	1000	0	1
202	0	1000	12	2
202	0	1000	5	3
202	0	1000	6	4
202	0	1000	6	5
202	0	1000	6	6
202	0	1000	4	7
202	0	1000	10	8
202	0	1000	4	9
202	0	1000	0	10
202	0	1000	20	11
202	0	1000	1	12
202	0	1000	0	13
202	0	1000	8	14
202	0	1000	12	15
202	0	1000	32	16
202	0	1000	45	17
202	0	1000	32	18
202	0	1000	29	19
202	0	1000	17	20
202	0	1000	0	21
202	0	1000	68	22
202	0	1000	10	23
202	0	1000	5	24
202	0	1000	4	25
202	0	1000	11	26
202	0	1000	14	27
202	0	1000	9	28
202	0	1000	6	29
202	0	1000	9	30
202	0	1000	2	31
# Event data block #4
# Threshold	DAC	Events	Triggered	CH#
203	0	1000	2	0
203	0	1000	2	1
203	0	1000	26	2
203	0	1000	5	3
203	0	1000	15	4
203	0	1000	17	5
203	0	1000	10	6
203	0	1000	4	7
203	0	1000	21	8
203	0	1000	4	9
203	0	1000	2	10
203	0	1000	41	11
203	0	1000	2	12
203	0	1000	2	13
203	0	1000	12	14
203	0	1000	23	15
203	0	1000	37	16
203	0	1000	61	17
203	0	1000	56	18
203	0	1000	50	19
203	0	1000	32	20
203	0	1000	2	21
203	0	1000	86	22
203	0	1000	25	23
203	0	1000	4	24
203	0	1000	4	25
203	0	1000	24	26
203	0	1000	29	27
203	0	1000	23	28
203	0	1000	10	29
203	0	1000	20	30
203	0	1000	6	31
# Event data block #5
# Threshold	DAC	Events	Triggered	CH#
204	0	1000	4	0
204	0	1000	2	1
204	0	1000	25	2
204	0	1000	4	3
204	0	1000	11	4
204	0	1000	18	5
204	0	1000	7	6
204	0	1000	4	7
204	0	1000	22	8
204	0	1000	5	9
204	0	1000	1	10
204	0	1000	40	11
204	0	1000	3	12
204	0	1000	1	13
204	0	1000	11	14
204	0	1000	20	15
204	0	1000	44	16
204	0	1000	73	17
204	0	1000	55	18
204	0	1000	52	19
204	0	1000	34	20
204	0	1000	3	21
204	0	1000	116	22
204	0	1000	18	23
204	0	1000	4	24
204	0	1000	4	25
204	0	1000	26	26
204	0	1000	27	27
204	0	1000	19	28
204	0	1000	12	29
204	0	1000	25	30
204	0	1000	5	31
# Event data block #6
# Threshold	DAC	Events	Triggered	CH#
205	0	1000	4	0
205	0	1000	3	1
205	0	1000	33	2
205	0	1000	7	3
205	0	1000	21	4
205	0	1000	21	5
205	0	1000	13	6
205	0	1000	5	7
205	0	1000	21	8
205	0	1000	5	9
205	0	1000	3	10
205	0	1000	46	11
205	0	1000	3	12
205	0	1000	2	13
205	0	1000	19	14
205	0	1000	28	15
205	0	1000	59	16
205	0	1000	111	17
205	0	1000	78	18
205	0	1000	64	19
205	0	1000	38	20
205	0	1000	2	21
205	0	1000	155	22
205	0	1000	23	23
205	0	1000	4	24
205	0	1000	3	25
205	0	1000	27	26
205	0	1000	31	27
205	0	1000	22	28
205	0	1000	16	29
205	0	1000	25	30
205	0	1000	7	31
# Event data block #7
# Threshold	DAC	Events	Triggered	CH#
206	0	1000	7	0
206	0	1000	0	1
206	0	1000	45	2
206	0	1000	6	3
206	0	1000	21	4
206	0	1000	27	5
206	0	1000	15	6
206	0	1000	5	7
206	0	1000	29	8
206	0	1000	4	9
206	0	1000	3	10
206	0	1000	60	11
206	0	1000	0	12
206	0	1000	0	13
206	0	1000	22	14
206	0	1000	29	15
206	0	1000	60	16
206	0	1000	123	17
206	0	1000	80	18
206	0	1000	73	19
206	0	1000	52	20
206	0	1000	2	21
206	0	1000	192	22
206	0	1000	35	23
206	0	1000	5	24
206	0	1000	3	25
206	0	1000	41	26
206	0	1000	45	27
206	0	1000	33	28
206	0	1000	24	29
206	0	1000	37	30
206	0	1000	10	31
# Event data block #8
# Threshold	DAC	Events	Triggered	CH#
207	0	1000	14	0
207	0	1000	10	1
207	0	1000	52	2
207	0	1000	25	3
