# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 000 
# Bias = 0110 
# CSArefs = 0011 
# Shaper = 000 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 11111111111111111111111111111111 
# Calibration mask = 00000000000000000000000000000000 
# Threshold = 255 
# FineTHR[0] = 101 
# FineTHR[1] = 101 
# FineTHR[2] = 101 
# FineTHR[3] = 101 
# FineTHR[4] = 101 
# FineTHR[5] = 101 
# FineTHR[6] = 101 
# FineTHR[7] = 101 
# FineTHR[8] = 101 
# FineTHR[9] = 101 
# FineTHR[10] = 101 
# FineTHR[11] = 101 
# FineTHR[12] = 101 
# FineTHR[13] = 101 
# FineTHR[14] = 101 
# FineTHR[15] = 101 
# FineTHR[16] = 101 
# FineTHR[17] = 101 
# FineTHR[18] = 101 
# FineTHR[19] = 101 
# FineTHR[20] = 101 
# FineTHR[21] = 101 
# FineTHR[22] = 101 
# FineTHR[23] = 101 
# FineTHR[24] = 101 
# FineTHR[25] = 101 
# FineTHR[26] = 101 
# FineTHR[27] = 101 
# FineTHR[28] = 101 
# FineTHR[29] = 101 
# FineTHR[30] = 101 
# FineTHR[31] = 101 
# ------------------------------------------------------------------------------
# Event data block #1
# Threshold	DAC	Events	Triggered	CH#
200	0	1000	0	0
200	0	1000	0	1
200	0	1000	9	2
200	0	1000	1	3
200	0	1000	1	4
200	0	1000	7	5
200	0	1000	1	6
200	0	1000	1	7
200	0	1000	5	8
200	0	1000	0	9
200	0	1000	0	10
200	0	1000	17	11
200	0	1000	0	12
200	0	1000	0	13
200	0	1000	1	14
200	0	1000	8	15
200	0	1000	21	16
200	0	1000	34	17
200	0	1000	25	18
200	0	1000	24	19
200	0	1000	11	20
200	0	1000	0	21
200	0	1000	52	22
200	0	1000	9	23
200	0	1000	1	24
200	0	1000	0	25
200	0	1000	10	26
200	0	1000	9	27
200	0	1000	7	28
200	0	1000	3	29
200	0	1000	6	30
200	0	1000	0	31
# Event data block #2
# Threshold	DAC	Events	Triggered	CH#
201	0	1000	0	0
201	0	1000	0	1
201	0	1000	10	2
201	0	1000	0	3
201	0	1000	2	4
201	0	1000	5	5
201	0	1000	1	6
201	0	1000	0	7
201	0	1000	7	8
201	0	1000	0	9
201	0	1000	0	10
201	0	1000	16	11
201	0	1000	0	12
201	0	1000	0	13
201	0	1000	3	14
201	0	1000	8	15
201	0	1000	27	16
201	0	1000	40	17
201	0	1000	27	18
201	0	1000	22	19
201	0	1000	13	20
201	0	1000	0	21
201	0	1000	57	22
201	0	1000	8	23
201	0	1000	1	24
201	0	1000	0	25
201	0	1000	9	26
201	0	1000	9	27
201	0	1000	5	28
201	0	1000	3	29
201	0	1000	6	30
201	0	1000	1	31
# Event data block #3
# Threshold	DAC	Events	Triggered	CH#
202	0	1000	1	0
202	0	1000	1	1
202	0	1000	14	2
202	0	1000	4	3
202	0	1000	9	4
202	0	1000	13	5
202	0	1000	9	6
202	0	1000	3	7
202	0	1000	13	8
202	0	1000	3	9
202	0	1000	0	10
202	0	1000	27	11
202	0	1000	2	12
202	0	1000	0	13
202	0	1000	10	14
202	0	1000	17	15
202	0	1000	35	16
202	0	1000	50	17
202	0	1000	38	18
202	0	1000	34	19
202	0	1000	22	20
202	0	1000	1	21
202	0	1000	82	22
202	0	1000	17	23
202	0	1000	3	24
202	0	1000	3	25
202	0	1000	16	26
202	0	1000	17	27
202	0	1000	14	28
202	0	1000	10	29
202	0	1000	14	30
202	0	1000	3	31
# Event data block #4
# Threshold	DAC	Events	Triggered	CH#
203	0	1000	2	0
203	0	1000	1	1
203	0	1000	32	2
203	0	1000	6	3
203	0	1000	12	4
203	0	1000	17	5
203	0	1000	11	6
203	0	1000	6	7
203	0	1000	23	8
203	0	1000	4	9
203	0	1000	2	10
203	0	1000	41	11
203	0	1000	0	12
203	0	1000	1	13
203	0	1000	18	14
203	0	1000	25	15
203	0	1000	49	16
203	0	1000	81	17
203	0	1000	60	18
203	0	1000	48	19
203	0	1000	35	20
203	0	1000	0	21
203	0	1000	111	22
203	0	1000	24	23
203	0	1000	4	24
203	0	1000	1	25
203	0	1000	28	26
203	0	1000	31	27
203	0	1000	23	28
203	0	1000	12	29
203	0	1000	24	30
203	0	1000	5	31
# Event data block #5
# Threshold	DAC	Events	Triggered	CH#
204	0	1000	5	0
204	0	1000	6	1
204	0	1000	37	2
204	0	1000	12	3
204	0	1000	24	4
204	0	1000	20	5
204	0	1000	14	6
204	0	1000	11	7
204	0	1000	29	8
204	0	1000	8	9
204	0	1000	4	10
204	0	1000	52	11
204	0	1000	6	12
204	0	1000	3	13
204	0	1000	22	14
204	0	1000	40	15
204	0	1000	54	16
204	0	1000	100	17
204	0	1000	73	18
204	0	1000	65	19
204	0	1000	51	20
204	0	1000	5	21
204	0	1000	161	22
204	0	1000	26	23
204	0	1000	10	24
204	0	1000	9	25
204	0	1000	37	26
204	0	1000	38	27
204	0	1000	35	28
204	0	1000	17	29
204	0	1000	30	30
204	0	1000	9	31
# Event data block #6
# Threshold	DAC	Events	Triggered	CH#
205	0	1000	11	0
205	0	1000	5	1
205	0	1000	44	2
205	0	1000	15	3
205	0	1000	27	4
205	0	1000	28	5
205	0	1000	23	6
205	0	1000	13	7
205	0	1000	35	8
205	0	1000	14	9
205	0	1000	5	10
205	0	1000	65	11
205	0	1000	9	12
205	0	1000	5	13
205	0	1000	26	14
205	0	1000	37	15
205	0	1000	72	16
205	0	1000	133	17
205	0	1000	92	18
205	0	1000	78	19
205	0	1000	58	20
205	0	1000	9	21
205	0	1000	207	22
205	0	1000	37	23
205	0	1000	16	24
205	0	1000	12	25
205	0	1000	43	26
205	0	1000	46	27
205	0	1000	35	28
205	0	1000	26	29
205	0	1000	44	30
205	0	1000	16	31
# Event data block #7
# Threshold	DAC	Events	Triggered	CH#
206	0	1000	12	0
206	0	1000	8	1
206	0	1000	52	2
206	0	1000	15	3
206	0	1000	30	4
206	0	1000	29	5
206	0	1000	21	6
206	0	1000	12	7
206	0	1000	35	8
206	0	1000	13	9
206	0	1000	8	10
206	0	1000	75	11
206	0	1000	11	12
206	0	1000	8	13
206	0	1000	30	14
206	0	1000	37	15
206	0	1000	89	16
206	0	1000	184	17
206	0	1000	107	18
206	0	1000	100	19
206	0	1000	62	20
206	0	1000	7	21
206	0	1000	275	22
206	0	1000	39	23
206	0	1000	12	24
206	0	1000	9	25
206	0	1000	49	26
206	0	1000	53	27
206	0	1000	44	28
206	0	1000	29	29
206	0	1000	49	30
206	0	1000	13	31
# Event data block #8
# Threshold	DAC	Events	Triggered	CH#
207	0	1000	13	0
207	0	1000	9	1
207	0	1000	75	2
207	0	1000	22	3
