# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 000 
# Bias = 0110 
# CSArefs = 0011 
# Shaper = 000 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 11111111111111111111111111111111 
# Calibration mask = 00000000000000000000000000000000 
# Threshold = 255 
# FineTHR[0] = 110 
# FineTHR[1] = 110 
# FineTHR[2] = 110 
# FineTHR[3] = 110 
# FineTHR[4] = 110 
# FineTHR[5] = 110 
# FineTHR[6] = 110 
# FineTHR[7] = 110 
# FineTHR[8] = 110 
# FineTHR[9] = 110 
# FineTHR[10] = 110 
# FineTHR[11] = 110 
# FineTHR[12] = 110 
# FineTHR[13] = 110 
# FineTHR[14] = 110 
# FineTHR[15] = 110 
# FineTHR[16] = 110 
# FineTHR[17] = 110 
# FineTHR[18] = 110 
# FineTHR[19] = 110 
# FineTHR[20] = 110 
# FineTHR[21] = 110 
# FineTHR[22] = 110 
# FineTHR[23] = 110 
# FineTHR[24] = 110 
# FineTHR[25] = 110 
# FineTHR[26] = 110 
# FineTHR[27] = 110 
# FineTHR[28] = 110 
# FineTHR[29] = 110 
# FineTHR[30] = 110 
# FineTHR[31] = 110 
# ------------------------------------------------------------------------------
# Event data block #1
# Threshold	DAC	Events	Triggered	CH#
200	0	1000	3	0
200	0	1000	2	1
200	0	1000	18	2
200	0	1000	5	3
200	0	1000	8	4
200	0	1000	11	5
200	0	1000	6	6
200	0	1000	4	7
200	0	1000	11	8
200	0	1000	3	9
200	0	1000	2	10
200	0	1000	23	11
200	0	1000	3	12
200	0	1000	2	13
200	0	1000	12	14
200	0	1000	13	15
200	0	1000	29	16
200	0	1000	48	17
200	0	1000	29	18
200	0	1000	25	19
200	0	1000	22	20
200	0	1000	2	21
200	0	1000	59	22
200	0	1000	18	23
200	0	1000	4	24
200	0	1000	2	25
200	0	1000	18	26
200	0	1000	20	27
200	0	1000	15	28
200	0	1000	8	29
200	0	1000	12	30
200	0	1000	4	31
# Event data block #2
# Threshold	DAC	Events	Triggered	CH#
201	0	1000	1	0
201	0	1000	1	1
201	0	1000	14	2
201	0	1000	1	3
201	0	1000	8	4
201	0	1000	9	5
201	0	1000	3	6
201	0	1000	1	7
201	0	1000	8	8
201	0	1000	1	9
201	0	1000	1	10
201	0	1000	24	11
201	0	1000	1	12
201	0	1000	0	13
201	0	1000	7	14
201	0	1000	14	15
201	0	1000	30	16
201	0	1000	53	17
201	0	1000	42	18
201	0	1000	36	19
201	0	1000	23	20
201	0	1000	1	21
201	0	1000	87	22
201	0	1000	12	23
201	0	1000	1	24
201	0	1000	1	25
201	0	1000	14	26
201	0	1000	16	27
201	0	1000	10	28
201	0	1000	5	29
201	0	1000	7	30
201	0	1000	2	31
# Event data block #3
# Threshold	DAC	Events	Triggered	CH#
202	0	1000	6	0
202	0	1000	4	1
202	0	1000	26	2
202	0	1000	6	3
202	0	1000	11	4
202	0	1000	16	5
202	0	1000	7	6
202	0	1000	6	7
202	0	1000	17	8
202	0	1000	5	9
202	0	1000	3	10
202	0	1000	42	11
202	0	1000	6	12
