# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001 
# Bias = 0110 
# CSArefs = 0011 
# Shaper = 111 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000000000000000 
# Calibration mask = 11111111111111111111111111111111 
# Threshold = 128 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
78	10	00	0	176
78	10	00	1	166
78	10	00	2	197
78	10	00	3	185
78	10	00	4	183
78	10	00	5	183
78	10	00	6	170
78	10	00	7	168
78	10	00	8	180
78	10	00	9	163
78	10	00	10	154
78	10	00	11	215
78	10	00	12	165
78	10	00	13	168
78	10	00	14	189
78	10	00	15	182
78	10	00	16	223
78	10	00	17	237
78	10	00	18	218
78	10	00	19	202
78	10	00	20	204
78	10	00	21	162
78	10	00	22	232
78	10	00	23	187
78	10	00	24	168
78	10	00	25	170
78	10	00	26	193
78	10	00	27	210
78	10	00	28	204
78	10	00	29	211
78	10	00	30	210
78	10	10	31	187
78	10	00	0	181
78	10	00	1	173
78	10	00	2	193
78	10	00	3	182
78	10	00	4	186
78	10	00	5	186
78	10	00	6	168
78	10	00	7	168
78	10	00	8	183
78	10	00	9	160
78	10	00	10	157
78	10	00	11	213
78	10	00	12	168
78	10	00	13	172
78	10	00	14	192
78	10	00	15	181
78	10	00	16	214
78	10	00	17	237
78	10	00	18	213
78	10	00	19	197
78	10	00	20	203
78	10	00	21	160
78	10	00	22	226
78	10	00	23	185
78	10	00	24	165
78	10	00	25	165
78	10	00	26	194
78	10	00	27	210
78	10	00	28	203
78	10	00	29	209
78	10	00	30	207
78	10	10	31	184
78	10	00	0	175
78	10	00	1	165
78	10	00	2	194
78	10	00	3	184
78	10	00	4	184
78	10	00	5	182
78	10	00	6	166
78	10	00	7	163
78	10	00	8	182
78	10	00	9	161
78	10	00	10	152
78	10	00	11	217
78	10	00	12	164
78	10	00	13	169
78	10	00	14	191
78	10	00	15	182
78	10	00	16	218
78	10	00	17	236
78	10	00	18	213
78	10	00	19	198
78	10	00	20	199
78	10	00	21	157
78	10	00	22	229
78	10	00	23	189
78	10	00	24	161
78	10	00	25	162
78	10	00	26	194
78	10	00	27	205
78	10	00	28	201
78	10	00	29	209
78	10	00	30	205
78	10	10	31	184
78	10	00	0	179
78	10	00	1	167
78	10	00	2	198
78	10	00	3	178
78	10	00	4	181
78	10	00	5	187
78	10	00	6	168
78	10	00	7	166
78	10	00	8	184
78	10	00	9	157
78	10	00	10	154
78	10	00	11	214
78	10	00	12	162
78	10	00	13	169
78	10	00	14	191
78	10	00	15	180
78	10	00	16	217
78	10	00	17	233
78	10	00	18	210
78	10	00	19	196
78	10	00	20	202
78	10	00	21	154
78	10	00	22	229
78	10	00	23	189
78	10	00	24	164
78	10	00	25	162
78	10	00	26	190
78	10	00	27	206
78	10	00	28	205
78	10	00	29	209
78	10	00	30	203
78	10	10	31	181
78	10	00	0	174
78	10	00	1	165
78	10	00	2	194
78	10	00	3	182
78	10	00	4	182
78	10	00	5	180
78	10	00	6	169
78	10	00	7	163
78	10	00	8	181
78	10	00	9	163
78	10	00	10	153
78	10	00	11	208
78	10	00	12	165
78	10	00	13	173
78	10	00	14	186
78	10	00	15	179
78	10	00	16	215
78	10	00	17	235
78	10	00	18	212
78	10	00	19	197
78	10	00	20	197
78	10	00	21	155
78	10	00	22	225
78	10	00	23	186
78	10	00	24	160
78	10	00	25	161
78	10	00	26	191
78	10	00	27	206
78	10	00	28	199
78	10	00	29	208
78	10	00	30	202
78	10	10	31	182
78	10	00	0	179
78	10	00	1	169
78	10	00	2	196
78	10	00	3	183
78	10	00	4	183
78	10	00	5	183
78	10	00	6	164
78	10	00	7	166
78	10	00	8	180
78	10	00	9	158
78	10	00	10	147
78	10	00	11	212
78	10	00	12	161
78	10	00	13	170
78	10	00	14	191
78	10	00	15	179
78	10	00	16	218
78	10	00	17	234
78	10	00	18	211
78	10	00	19	195
78	10	00	20	198
78	10	00	21	154
78	10	00	22	226
78	10	00	23	187
78	10	00	24	162
78	10	00	25	166
78	10	00	26	193
78	10	00	27	202
78	10	00	28	201
78	10	00	29	208
78	10	00	30	206
78	10	10	31	182
78	10	00	0	176
78	10	00	1	169
78	10	00	2	198
78	10	00	3	183
78	10	00	4	188
78	10	00	5	182
78	10	00	6	167
78	10	00	7	167
78	10	00	8	185
78	10	00	9	163
78	10	00	10	154
78	10	00	11	210
78	10	00	12	168
78	10	00	13	170
78	10	00	14	189
78	10	00	15	180
78	10	00	16	215
78	10	00	17	236
78	10	00	18	217
78	10	00	19	197
78	10	00	20	200
78	10	00	21	160
78	10	00	22	229
78	10	00	23	191
78	10	00	24	162
78	10	00	25	164
78	10	00	26	190
78	10	00	27	205
78	10	00	28	200
78	10	00	29	206
78	10	00	30	202
78	10	10	31	180
78	10	00	0	177
78	10	00	1	165
78	10	00	2	195
78	10	00	3	181
78	10	00	4	182
78	10	00	5	185
78	10	00	6	168
78	10	00	7	161
78	10	00	8	180
78	10	00	9	156
78	10	00	10	148
78	10	00	11	213
78	10	00	12	165
78	10	00	13	170
78	10	00	14	189
78	10	00	15	180
78	10	00	16	217
78	10	00	17	238
78	10	00	18	212
78	10	00	19	194
78	10	00	20	198
78	10	00	21	153
78	10	00	22	226
78	10	00	23	185
78	10	00	24	164
78	10	00	25	160
78	10	00	26	189
78	10	00	27	204
78	10	00	28	198
78	10	00	29	205
78	10	00	30	206
78	10	10	31	180
78	10	00	0	175
78	10	00	1	168
78	10	00	2	194
78	10	00	3	184
78	10	00	4	183
78	10	00	5	182
78	10	00	6	168
78	10	00	7	169
78	10	00	8	185
78	10	00	9	162
78	10	00	10	148
78	10	00	11	212
78	10	00	12	169
78	10	00	13	170
78	10	00	14	184
78	10	00	15	178
78	10	00	16	213
78	10	00	17	237
78	10	00	18	211
78	10	00	19	193
78	10	00	20	200
78	10	00	21	155
78	10	00	22	228
78	10	00	23	189
78	10	00	24	164
78	10	00	25	162
78	10	00	26	187
78	10	00	27	204
78	10	00	28	202
78	10	00	29	204
78	10	00	30	202
78	10	10	31	182
78	10	00	0	177
78	10	00	1	165
78	10	00	2	194
78	10	00	3	182
78	10	00	4	184
78	10	00	5	178
78	10	00	6	164
78	10	00	7	162
78	10	00	8	182
78	10	00	9	158
78	10	00	10	151
78	10	00	11	208
78	10	00	12	160
78	10	00	13	166
78	10	00	14	187
78	10	00	15	178
78	10	00	16	213
78	10	00	17	238
78	10	00	18	213
78	10	00	19	194
78	10	00	20	199
78	10	00	21	151
78	10	00	22	224
78	10	00	23	182
78	10	00	24	160
78	10	00	25	163
78	10	00	26	190
78	10	00	27	206
78	10	00	28	198
78	10	00	29	205
78	10	00	30	202
78	10	10	31	185
78	10	00	0	171
78	10	00	1	162
78	10	00	2	193
78	10	00	3	175
78	10	00	4	179
78	10	00	5	177
78	10	00	6	160
78	10	00	7	157
78	10	00	8	178
78	10	00	9	155
78	10	00	10	146
78	10	00	11	208
78	10	00	12	160
78	10	00	13	162
78	10	00	14	183
78	10	00	15	181
78	10	00	16	208
78	10	00	17	232
78	10	00	18	206
78	10	00	19	194
78	10	00	20	194
78	10	00	21	153
78	10	00	22	221
78	10	00	23	178
78	10	00	24	155
78	10	00	25	157
78	10	00	26	189
78	10	00	27	198
78	10	00	28	196
78	10	00	29	201
78	10	00	30	198
78	10	10	31	178
78	10	00	0	173
78	10	00	1	164
78	10	00	2	194
78	10	00	3	180
78	10	00	4	181
78	10	00	5	184
78	10	00	6	164
78	10	00	7	163
78	10	00	8	182
78	10	00	9	164
78	10	00	10	149
78	10	00	11	208
78	10	00	12	163
78	10	00	13	171
78	10	00	14	186
78	10	00	15	177
78	10	00	16	211
78	10	00	17	236
78	10	00	18	211
78	10	00	19	198
78	10	00	20	197
78	10	00	21	155
78	10	00	22	226
78	10	00	23	182
78	10	00	24	160
78	10	00	25	161
78	10	00	26	186
78	10	00	27	202
78	10	00	28	199
78	10	00	29	204
78	10	00	30	201
78	10	10	31	178
78	10	00	0	173
78	10	00	1	166
78	10	00	2	193
78	10	00	3	182
78	10	00	4	180
78	10	00	5	174
78	10	00	6	165
78	10	00	7	163
78	10	00	8	182
78	10	00	9	165
78	10	00	10	151
78	10	00	11	210
78	10	00	12	165
78	10	00	13	165
78	10	00	14	189
78	10	00	15	178
78	10	00	16	214
78	10	00	17	234
78	10	00	18	212
78	10	00	19	193
78	10	00	20	199
78	10	00	21	161
78	10	00	22	225
78	10	00	23	184
78	10	00	24	164
78	10	00	25	162
78	10	00	26	186
78	10	00	27	208
78	10	00	28	200
78	10	00	29	205
78	10	00	30	204
78	10	10	31	183
78	10	00	0	177
78	10	00	1	165
78	10	00	2	193
78	10	00	3	180
78	10	00	4	180
78	10	00	5	181
78	10	00	6	166
78	10	00	7	164
78	10	00	8	184
78	10	00	9	162
78	10	00	10	150
78	10	00	11	206
78	10	00	12	164
78	10	00	13	170
78	10	00	14	185
78	10	00	15	178
78	10	00	16	217
78	10	00	17	235
78	10	00	18	210
78	10	00	19	193
78	10	00	20	195
78	10	00	21	157
78	10	00	22	228
78	10	00	23	181
78	10	00	24	161
78	10	00	25	162
78	10	00	26	188
78	10	00	27	203
78	10	00	28	197
78	10	00	29	209
78	10	00	30	202
78	10	10	31	181
78	10	00	0	172
78	10	00	1	164
78	10	00	2	195
78	10	00	3	181
78	10	00	4	182
78	10	00	5	180
78	10	00	6	166
78	10	00	7	166
78	10	00	8	185
78	10	00	9	157
78	10	00	10	147
78	10	00	11	205
78	10	00	12	165
78	10	00	13	165
78	10	00	14	189
78	10	00	15	178
78	10	00	16	216
78	10	00	17	237
78	10	00	18	212
78	10	00	19	190
78	10	00	20	199
78	10	00	21	152
78	10	00	22	224
78	10	00	23	185
78	10	00	24	161
78	10	00	25	158
78	10	00	26	190
78	10	00	27	205
78	10	00	28	200
78	10	00	29	202
78	10	00	30	199
78	10	10	31	183
78	10	00	0	175
78	10	00	1	162
78	10	00	2	195
78	10	00	3	180
78	10	00	4	183
78	10	00	5	180
78	10	00	6	165
78	10	00	7	163
78	10	00	8	181
78	10	00	9	161
78	10	00	10	150
78	10	00	11	210
78	10	00	12	165
78	10	00	13	166
78	10	00	14	185
78	10	00	15	180
78	10	00	16	214
78	10	00	17	232
78	10	00	18	212
78	10	00	19	194
78	10	00	20	193
78	10	00	21	155
78	10	00	22	225
78	10	00	23	182
78	10	00	24	157
78	10	00	25	162
78	10	00	26	188
78	10	00	27	205
78	10	00	28	194
78	10	00	29	202
78	10	00	30	202
78	10	10	31	180
78	10	00	0	177
78	10	00	1	163
78	10	00	2	190
78	10	00	3	178
78	10	00	4	181
78	10	00	5	177
78	10	00	6	167
78	10	00	7	163
78	10	00	8	182
78	10	00	9	160
78	10	00	10	149
78	10	00	11	209
78	10	00	12	162
78	10	00	13	170
78	10	00	14	191
78	10	00	15	178
78	10	00	16	212
78	10	00	17	235
78	10	00	18	210
78	10	00	19	191
78	10	00	20	198
78	10	00	21	152
78	10	00	22	224
78	10	00	23	183
78	10	00	24	156
78	10	00	25	160
78	10	00	26	191
78	10	00	27	201
78	10	00	28	200
78	10	00	29	208
78	10	00	30	200
78	10	10	31	178
78	10	00	0	171
78	10	00	1	156
78	10	00	2	192
78	10	00	3	176
78	10	00	4	178
78	10	00	5	182
78	10	00	6	165
78	10	00	7	165
78	10	00	8	183
78	10	00	9	158
78	10	00	10	147
78	10	00	11	208
78	10	00	12	164
78	10	00	13	165
78	10	00	14	186
78	10	00	15	181
78	10	00	16	215
78	10	00	17	235
78	10	00	18	210
78	10	00	19	195
78	10	00	20	197
78	10	00	21	156
78	10	00	22	227
78	10	00	23	185
78	10	00	24	161
78	10	00	25	162
78	10	00	26	192
78	10	00	27	203
78	10	00	28	202
78	10	00	29	203
78	10	00	30	204
78	10	10	31	182
78	10	00	0	168
78	10	00	1	162
