# ASIC configuration for the measurements:
# ------------------------------------------------------------------------------
# Mode = 001 
# Bias = 0110 
# CSArefs = 0011 
# Shaper = 010 
# Leakage mask = 00000000000000000000000000000000 
# Discr. enable mask = 00000000000000000000000000000000 
# Calibration mask = 00000000000000000000000000000000 
# Threshold = 128 
# FineTHR[0] = 011 
# FineTHR[1] = 011 
# FineTHR[2] = 011 
# FineTHR[3] = 011 
# FineTHR[4] = 011 
# FineTHR[5] = 011 
# FineTHR[6] = 011 
# FineTHR[7] = 011 
# FineTHR[8] = 011 
# FineTHR[9] = 011 
# FineTHR[10] = 011 
# FineTHR[11] = 011 
# FineTHR[12] = 011 
# FineTHR[13] = 011 
# FineTHR[14] = 011 
# FineTHR[15] = 011 
# FineTHR[16] = 011 
# FineTHR[17] = 011 
# FineTHR[18] = 011 
# FineTHR[19] = 011 
# FineTHR[20] = 011 
# FineTHR[21] = 011 
# FineTHR[22] = 011 
# FineTHR[23] = 011 
# FineTHR[24] = 011 
# FineTHR[25] = 011 
# FineTHR[26] = 011 
# FineTHR[27] = 011 
# FineTHR[28] = 011 
# FineTHR[29] = 011 
# FineTHR[30] = 011 
# FineTHR[31] = 011 
# ------------------------------------------------------------------------------
# Event data block #1
# Delay	DAC	Type	CH#	Value
48	1000	00	0	149
48	1000	00	1	131
48	1000	00	2	158
48	1000	00	3	128
48	1000	00	4	118
48	1000	00	5	139
48	1000	00	6	123
48	1000	00	7	129
48	1000	00	8	133
48	1000	00	9	119
48	1000	00	10	107
48	1000	00	11	173
48	1000	00	12	129
48	1000	00	13	125
48	1000	00	14	140
48	1000	00	15	116
48	1000	00	16	180
48	1000	00	17	201
48	1000	00	18	180
48	1000	00	19	166
48	1000	00	20	154
48	1000	00	21	122
48	1000	00	22	194
48	1000	00	23	149
48	1000	00	24	129
48	1000	00	25	120
48	1000	00	26	152
48	1000	00	27	161
48	1000	00	28	165
48	1000	00	29	168
48	1000	00	30	168
48	1000	10	31	150
48	1000	00	0	147
48	1000	00	1	136
48	1000	00	2	173
48	1000	00	3	161
48	1000	00	4	170
48	1000	00	5	158
48	1000	00	6	142
48	1000	00	7	142
48	1000	00	8	170
48	1000	00	9	135
48	1000	00	10	121
48	1000	00	11	186
48	1000	00	12	136
48	1000	00	13	138
48	1000	00	14	169
48	1000	00	15	171
48	1000	00	16	198
48	1000	00	17	213
48	1000	00	18	183
48	1000	00	19	167
48	1000	00	20	180
48	1000	00	21	129
48	1000	00	22	202
48	1000	00	23	166
48	1000	00	24	137
48	1000	00	25	136
48	1000	00	26	167
48	1000	00	27	184
48	1000	00	28	178
48	1000	00	29	181
48	1000	00	30	178
48	1000	10	31	147
48	1000	00	0	140
48	1000	00	1	135
48	1000	00	2	161
