# Peak times (rows) and Channels (cols)
# ch0	ch1	ch2	ch3	ch4	ch5	ch6	ch7	ch8	ch9	ch10	ch11	ch12	ch13	ch14	ch15	ch16	ch17	ch18	ch19	ch20	ch21	ch22	ch23	ch24	ch25	ch26	ch27	ch28	ch29	ch30	ch31
1.000000000000000000e+01	1.677700000000000102e+02	1.572500000000000000e+02	1.865399999999999920e+02	1.730399999999999920e+02	1.738000000000000114e+02	1.732199999999999989e+02	1.590099999999999909e+02	1.565300000000000011e+02	1.740200000000000102e+02	1.525200000000000102e+02	1.424499999999999886e+02	2.029499999999999886e+02	1.564199999999999875e+02	1.600099999999999909e+02	1.798499999999999943e+02	1.712100000000000080e+02	2.065999999999999943e+02	2.280600000000000023e+02	2.043499999999999943e+02	1.878799999999999955e+02	1.917500000000000000e+02	1.483499999999999943e+02	2.195000000000000000e+02	1.776100000000000136e+02	1.549000000000000057e+02	1.535800000000000125e+02	1.831100000000000136e+02	1.974199999999999875e+02	1.931699999999999875e+02	1.988100000000000023e+02	1.962700000000000102e+02	1.744499999999999886e+02
2.000000000000000000e+01	1.646100000000000136e+02	1.535399999999999920e+02	1.837100000000000080e+02	1.692199999999999989e+02	1.706500000000000057e+02	1.700200000000000102e+02	1.551800000000000068e+02	1.534699999999999989e+02	1.711399999999999864e+02	1.490800000000000125e+02	1.391100000000000136e+02	1.991200000000000045e+02	1.531200000000000045e+02	1.563600000000000136e+02	1.762800000000000011e+02	1.682800000000000011e+02	2.037299999999999898e+02	2.247100000000000080e+02	2.013899999999999864e+02	1.838100000000000023e+02	1.885999999999999943e+02	1.456399999999999864e+02	2.164799999999999898e+02	1.746800000000000068e+02	1.523300000000000125e+02	1.506299999999999955e+02	1.797100000000000080e+02	1.944600000000000080e+02	1.906299999999999955e+02	1.953799999999999955e+02	1.930999999999999943e+02	1.713799999999999955e+02
3.000000000000000000e+01	1.742599999999999909e+02	1.631599999999999966e+02	1.932400000000000091e+02	1.793700000000000045e+02	1.802100000000000080e+02	1.803100000000000023e+02	1.647400000000000091e+02	1.631999999999999886e+02	1.810300000000000011e+02	1.594300000000000068e+02	1.490500000000000114e+02	2.089000000000000057e+02	1.635699999999999932e+02	1.659699999999999989e+02	1.858899999999999864e+02	1.781100000000000136e+02	2.123799999999999955e+02	2.337299999999999898e+02	2.096299999999999955e+02	1.935699999999999932e+02	1.970999999999999943e+02	1.539000000000000057e+02	2.259000000000000057e+02	1.834699999999999989e+02	1.603000000000000114e+02	1.603600000000000136e+02	1.893400000000000034e+02	2.028899999999999864e+02	1.990500000000000114e+02	2.044300000000000068e+02	2.022199999999999989e+02	1.803799999999999955e+02
4.000000000000000000e+01	1.821200000000000045e+02	1.720900000000000034e+02	2.020200000000000102e+02	1.884399999999999977e+02	1.895600000000000023e+02	1.899799999999999898e+02	1.744199999999999875e+02	1.715800000000000125e+02	1.899799999999999898e+02	1.687100000000000080e+02	1.573899999999999864e+02	2.180699999999999932e+02	1.730600000000000023e+02	1.752899999999999920e+02	1.955900000000000034e+02	1.870200000000000102e+02	2.202700000000000102e+02	2.420500000000000114e+02	2.179199999999999875e+02	2.019699999999999989e+02	2.051200000000000045e+02	1.621999999999999886e+02	2.340600000000000023e+02	1.914799999999999898e+02	1.685600000000000023e+02	1.687100000000000080e+02	1.973600000000000136e+02	2.112599999999999909e+02	2.072899999999999920e+02	2.129199999999999875e+02	2.103700000000000045e+02	1.887199999999999989e+02
5.000000000000000000e+01	1.910600000000000023e+02	1.814900000000000091e+02	2.111800000000000068e+02	1.975900000000000034e+02	1.987800000000000011e+02	1.993799999999999955e+02	1.843400000000000034e+02	1.813000000000000114e+02	1.990600000000000023e+02	1.787500000000000000e+02	1.677800000000000011e+02	2.282400000000000091e+02	1.825399999999999920e+02	1.850399999999999920e+02	2.044000000000000057e+02	1.971200000000000045e+02	2.302500000000000000e+02	2.517899999999999920e+02	2.275999999999999943e+02	2.118499999999999943e+02	2.144300000000000068e+02	1.713400000000000034e+02	2.433899999999999864e+02	2.013400000000000034e+02	1.777100000000000080e+02	1.780800000000000125e+02	2.065600000000000023e+02	2.200699999999999932e+02	2.166100000000000136e+02	2.221800000000000068e+02	2.193799999999999955e+02	1.979300000000000068e+02
6.000000000000000000e+01	1.990800000000000125e+02	1.896999999999999886e+02	2.194000000000000057e+02	2.055999999999999943e+02	2.071899999999999977e+02	2.076999999999999886e+02	1.928600000000000136e+02	1.891599999999999966e+02	2.071399999999999864e+02	1.873400000000000034e+02	1.761599999999999966e+02	2.365600000000000023e+02	1.914199999999999875e+02	1.936999999999999886e+02	2.125500000000000114e+02	2.049900000000000091e+02	2.368899999999999864e+02	2.603500000000000227e+02	2.351100000000000136e+02	2.196200000000000045e+02	2.222400000000000091e+02	1.791299999999999955e+02	2.511999999999999886e+02	2.084499999999999886e+02	1.849300000000000068e+02	1.865600000000000023e+02	2.148499999999999943e+02	2.282599999999999909e+02	2.246299999999999955e+02	2.301100000000000136e+02	2.280999999999999943e+02	2.059699999999999989e+02
7.000000000000000000e+01	2.066899999999999977e+02	1.984099999999999966e+02	2.284300000000000068e+02	2.143799999999999955e+02	2.154600000000000080e+02	2.161500000000000057e+02	2.016100000000000136e+02	1.981299999999999955e+02	2.165800000000000125e+02	1.962899999999999920e+02	1.849399999999999977e+02	2.459000000000000057e+02	2.002700000000000102e+02	2.024600000000000080e+02	2.213100000000000023e+02	2.137800000000000011e+02	2.450600000000000023e+02	2.683000000000000114e+02	2.440600000000000023e+02	2.288400000000000034e+02	2.302800000000000011e+02	1.877400000000000091e+02	2.616499999999999773e+02	2.167899999999999920e+02	1.934799999999999898e+02	1.958000000000000114e+02	2.238499999999999943e+02	2.369600000000000080e+02	2.330200000000000102e+02	2.384799999999999898e+02	2.363000000000000114e+02	2.150000000000000000e+02
8.000000000000000000e+01	2.148199999999999932e+02	2.066500000000000057e+02	2.372400000000000091e+02	2.224199999999999875e+02	2.234799999999999898e+02	2.247800000000000011e+02	2.105500000000000114e+02	2.061399999999999864e+02	2.249799999999999898e+02	2.054000000000000057e+02	1.937800000000000011e+02	2.560400000000000205e+02	2.093199999999999932e+02	2.108899999999999864e+02	2.306299999999999955e+02	2.219399999999999977e+02	2.533300000000000125e+02	2.768600000000000136e+02	2.528400000000000034e+02	2.372100000000000080e+02	2.386399999999999864e+02	1.954799999999999898e+02	2.695099999999999909e+02	2.250399999999999920e+02	2.013899999999999864e+02	2.043000000000000114e+02	2.323400000000000034e+02	2.447299999999999898e+02	2.415900000000000034e+02	2.465600000000000023e+02	2.452700000000000102e+02	2.226200000000000045e+02
9.000000000000000000e+01	2.225300000000000011e+02	2.143100000000000023e+02	2.457100000000000080e+02	2.315600000000000023e+02	2.320600000000000023e+02	2.335900000000000034e+02	2.185399999999999920e+02	2.146699999999999875e+02	2.331299999999999955e+02	2.137199999999999989e+02	2.020699999999999932e+02	2.648899999999999864e+02	2.171800000000000068e+02	2.198799999999999955e+02	2.384199999999999875e+02	2.308600000000000136e+02	2.622799999999999727e+02	2.839499999999999886e+02	2.619300000000000068e+02	2.457199999999999989e+02	2.461800000000000068e+02	2.032599999999999909e+02	2.774700000000000273e+02	2.325099999999999909e+02	2.090000000000000000e+02	2.121899999999999977e+02	2.407500000000000000e+02	2.534799999999999898e+02	2.497700000000000102e+02	2.556800000000000068e+02	2.537800000000000011e+02	2.313300000000000125e+02
1.000000000000000000e+02	2.308100000000000023e+02	2.228199999999999932e+02	2.558199999999999932e+02	2.402500000000000000e+02	2.407500000000000000e+02	2.426599999999999966e+02	2.275699999999999932e+02	2.232800000000000011e+02	2.418499999999999943e+02	2.229300000000000068e+02	2.111399999999999864e+02	2.743799999999999955e+02	2.265999999999999943e+02	2.284499999999999886e+02	2.478700000000000045e+02	2.402400000000000091e+02	2.703899999999999864e+02	2.929599999999999795e+02	2.702300000000000182e+02	2.555500000000000114e+02	2.553400000000000034e+02	2.119199999999999875e+02	2.861899999999999977e+02	2.417299999999999898e+02	2.165200000000000102e+02	2.209900000000000091e+02	2.494600000000000080e+02	2.625500000000000114e+02	2.591000000000000227e+02	2.647200000000000273e+02	2.635600000000000023e+02	2.395900000000000034e+02
