INDEX
ENC_l_m: ENC obtained with pedestal rms and linear gain fit with mean values
ENC_l_mwo: ENC obtained with pedestal rms and linear gain fit with mean values without outliers
ENC_3_m: ENC obtained with pedestal rms and cubic gain fit with mean values
ENC_3_mwo: ENC obtained with pedestal rms and cubic gain fit with mean values without outliers
-----------------------------------------------------------------
ch	pt	ENC_l_m	ENC_l_mwo	ENC_3_m	ENC_3_mwo
20	 2	8.116	7.619	6.303	5.962
20	 3	6.515	6.256	5.765	5.589
20	 4	6.215	5.935	5.451	5.197
20	 5	5.778	5.668	5.469	5.336
20	 6	5.912	5.875	5.255	5.191
20	 7	6.481	6.379	5.754	5.701
21	 0	9.822	8.818	7.253	6.498
21	 1	8.546	8.140	6.758	6.507
21	 2	8.492	8.084	6.371	6.019
21	 3	6.687	6.400	5.660	5.391
21	 4	6.249	6.173	5.313	5.096
21	 5	5.603	5.514	5.081	5.024
21	 6	5.910	5.753	5.081	4.943
21	 7	5.680	5.603	4.981	4.910
22	 0	9.387	8.580	7.034	6.381
22	 1	8.621	8.252	6.724	6.478
22	 2	8.700	8.535	6.324	6.127
22	 3	7.002	7.026	5.826	5.724
22	 4	6.589	6.519	5.570	5.430
22	 5	5.555	5.410	5.021	4.872
22	 6	5.630	5.538	4.847	4.745
22	 7	5.888	5.824	5.401	5.355
23	 0	11.009	9.819	8.338	7.168
23	 1	  NaN	8.888	9.507	6.990
23	 2	9.558	8.864	7.298	6.760
23	 3	7.629	7.355	6.603	6.335
23	 4	6.917	6.650	6.138	5.852
23	 5	6.110	5.968	5.775	5.714
23	 6	6.512	6.538	5.916	5.942
23	 7	6.938	6.810	6.173	6.052
24	 0	8.792	8.489	6.397	6.117
24	 1	8.514	8.163	6.742	6.468
24	 2	8.814	8.545	6.491	6.325
24	 3	6.604	6.491	5.517	5.417
24	 4	6.497	6.429	5.436	5.306
24	 5	5.638	5.553	4.945	4.874
24	 6	6.048	5.955	4.944	4.870
24	 7	5.448	5.349	4.838	4.774
25	 0	6.789	6.410	5.271	4.953
25	 1	6.680	6.640	5.176	5.149
25	 2	6.776	6.589	5.096	5.030
25	 3	5.657	5.585	4.776	4.736
25	 4	5.641	5.560	4.922	4.724
25	 5	5.406	5.345	4.752	4.695
25	 6	5.517	5.459	4.835	4.792
25	 7	5.673	5.456	5.122	4.911
26	 0	7.026	6.801	5.188	4.816
26	 1	6.047	5.822	4.825	4.679
26	 2	6.311	5.916	4.927	4.678
26	 3	5.398	5.087	4.824	4.602
26	 4	5.430	5.254	4.809	4.593
26	 5	5.270	5.162	4.851	4.758
26	 6	5.280	5.184	4.797	4.706
26	 7	5.302	5.187	5.031	4.920
27	 0	7.336	7.081	5.435	5.051
27	 1	6.154	5.980	4.689	4.541
27	 2	5.961	5.851	4.601	4.572
27	 3	5.121	5.078	4.581	4.547
27	 4	5.126	4.997	4.685	4.563
27	 5	4.899	4.809	4.630	4.526
27	 6	5.870	5.246	5.401	4.824
27	 7	5.560	5.499	5.082	5.005
28	 0	7.901	7.572	5.786	5.491
28	 1	6.582	6.237	5.246	5.037
28	 2	6.372	6.089	5.092	4.978
28	 3	5.370	5.327	4.782	4.754
28	 4	5.451	5.307	4.830	4.724
28	 5	5.419	5.353	4.936	4.897
28	 6	5.613	5.613	4.958	4.967
28	 7	5.720	5.670	5.165	5.084
29	 0	6.727	6.439	5.129	4.794
29	 1	6.034	5.873	4.732	4.627
29	 2	6.227	5.982	4.945	4.830
29	 3	5.504	5.365	4.741	4.619
29	 4	5.211	5.034	4.718	4.547
29	 5	5.029	4.917	4.782	4.672
29	 6	5.141	5.035	4.695	4.580
29	 7	5.612	5.420	5.159	5.004
30	 0	8.320	7.693	6.205	5.642
30	 1	6.629	6.218	5.245	4.977
30	 2	6.240	6.116	4.908	4.837
30	 3	5.262	5.172	4.677	4.603
30	 4	5.169	4.959	4.812	4.609
30	 5	4.547	4.537	4.463	4.426
30	 6	4.859	4.726	4.547	4.432
30	 7	5.477	5.402	5.065	4.988
31	 0	12.576	9.645	9.808	7.733
31	 1	9.526	8.267	7.769	6.702
31	 2	9.148	8.608	7.145	6.635
31	 3	6.958	6.761	5.995	5.852
31	 4	6.320	6.228	5.651	5.535
31	 5	5.625	5.386	5.388	5.166
31	 6	5.881	5.740	5.297	5.174
31	 7	5.902	5.843	5.490	5.408
