# Peak times (rows) and Channels (cols)
# ch0	ch1	ch2	ch3	ch4	ch5	ch6	ch7	ch8	ch9	ch10	ch11	ch12	ch13	ch14	ch15	ch16	ch17	ch18	ch19	ch20	ch21	ch22	ch23	ch24	ch25	ch26	ch27	ch28	ch29	ch30	ch31
1.217971428571428261e+00	1.322114285714285797e+00	1.357371428571428451e+00	1.301828571428571335e+00	1.263057142857142656e+00	1.372714285714285998e+00	1.386971428571428966e+00	1.326257142857142801e+00	1.317171428571428882e+00	1.368828571428571728e+00	1.386885714285714277e+00	1.383257142857142519e+00	1.436514285714285633e+00	1.363400000000000833e+00	1.341057142857143392e+00	1.336371428571428543e+00	1.093142857142857194e+00	1.175742857142857423e+00	1.229942857142857449e+00	1.363800000000000567e+00	1.124114285714286288e+00	1.139799999999999702e+00	1.216999999999999416e+00	1.177514285714285736e+00	1.116828571428571504e+00	1.355571428571429093e+00	1.296314285714285974e+00	1.225542857142856601e+00	1.175257142857143222e+00	1.227457142857142580e+00	1.281371428571428828e+00	1.336828571428571477e+00
9.855714285714292089e-01	1.036457142857143188e+00	1.105257142857142938e+00	1.053085714285714625e+00	1.041742857142857082e+00	1.089885714285714791e+00	1.101085714285714223e+00	1.046999999999999709e+00	1.068314285714285994e+00	1.087657142857143322e+00	1.075457142857142889e+00	1.132771428571428762e+00	1.142628571428571771e+00	1.111057142857143631e+00	1.092685714285714482e+00	1.088457142857142790e+00	5.912857142857146364e-01	9.572000000000004949e-01	1.016314285714285282e+00	1.126428571428571335e+00	9.442285714285715281e-01	9.103714285714286092e-01	9.980571428571426429e-01	7.373428571428572997e-01	8.958857142857143963e-01	1.072771428571428931e+00	1.078257142857142803e+00	1.001428571428571779e+00	9.658571428571429696e-01	1.005514285714285361e+00	1.076371428571428535e+00	1.084714285714285742e+00
8.778000000000002467e-01	9.297428571428568711e-01	1.007457142857142607e+00	9.560285714285718939e-01	9.296857142857143375e-01	9.979428571428572425e-01	9.808285714285712720e-01	9.254857142857145780e-01	9.727428571428573534e-01	9.904000000000001691e-01	9.741142857142858213e-01	1.045714285714286040e+00	1.026514285714286157e+00	9.931714285714287049e-01	1.015200000000000102e+00	9.899142857142857466e-01	8.631142857142858338e-01	8.721428571428572196e-01	9.374285714285721660e-01	1.010542857142857409e+00	8.958571428571430184e-01	8.485142857142856654e-01	9.160285714285717473e-01	8.960285714285718406e-01	8.235714285714281768e-01	9.546285714285717150e-01	9.817714285714287392e-01	9.410857142857140811e-01	9.036857142857143144e-01	9.412571428571432364e-01	9.803714285714284493e-01	9.755142857142853341e-01
8.614857142857141881e-01	9.149428571428572798e-01	9.823428571428571843e-01	9.329142857142856959e-01	9.293428571428571372e-01	9.576857142857145844e-01	9.435142857142856387e-01	9.089428571428571635e-01	9.337142857142859409e-01	9.628857142857141227e-01	9.429428571428571937e-01	1.015742857142857947e+00	9.876857142857143890e-01	9.580000000000004068e-01	9.577714285714286069e-01	9.547714285714288263e-01	8.560571428571431829e-01	8.754000000000005111e-01	9.323714285714290728e-01	9.930000000000003268e-01	8.967142857142859080e-01	8.442285714285713283e-01	9.041714285714284038e-01	8.737142857142856656e-01	8.145142857142858572e-01	9.264285714285714901e-01	9.588285714285710304e-01	9.120571428571433437e-01	9.067142857142859169e-01	9.102857142857143646e-01	9.573714285714289840e-01	9.432857142857138388e-01
8.411428571428567480e-01	8.820285714285711620e-01	9.577714285714288289e-01	8.943428571428569951e-01	8.871142857142856331e-01	9.295714285714287151e-01	9.206571428571429516e-01	8.831999999999997630e-01	9.062571428571429832e-01	9.304285714285716047e-01	9.135428571428574340e-01	9.817714285714286282e-01	9.363714285714287433e-01	9.217714285714287969e-01	9.418857142857138820e-01	9.269999999999997131e-01	8.678857142857141493e-01	8.435714285714289717e-01	9.161714285714284145e-01	9.695714285714289726e-01	8.772857142857148904e-01	8.403142857142861244e-01	8.984857142857142209e-01	8.657714285714286362e-01	8.111142857142856766e-01	9.103428571428574534e-01	9.325428571428571178e-01	9.044857142857142263e-01	8.922857142857140156e-01	9.027142857142853583e-01	9.407714285714290359e-01	9.036857142857142033e-01
8.360000000000002984e-01	8.921142857142856375e-01	9.496857142857144662e-01	8.791428571428573369e-01	8.947142857142857952e-01	9.201714285714286401e-01	9.002857142857143558e-01	8.925142857142855934e-01	9.104285714285713649e-01	9.330285714285715404e-01	9.244571428571433103e-01	9.857428571428572539e-01	9.431428571428571717e-01	9.231714285714286428e-01	9.356285714285714761e-01	9.251428571428571557e-01	8.876857142857143002e-01	8.734571428571429319e-01	9.236857142857143321e-01	9.755428571428571560e-01	8.874857142857144332e-01	8.452000000000002844e-01	9.151428571428574799e-01	8.452571428571429291e-01	8.099142857142856977e-01	8.964571428571430634e-01	9.148000000000002796e-01	8.959428571428570409e-01	8.852285714285713647e-01	9.006571428571429339e-01	9.308285714285712276e-01	8.928000000000000380e-01
8.078857142857145401e-01	8.571714285714284731e-01	9.148857142857147462e-01	8.619714285714287216e-01	8.668285714285715038e-01	8.854285714285710096e-01	8.856857142857147425e-01	8.628000000000001224e-01	8.774000000000004018e-01	9.032571428571427585e-01	8.935999999999999499e-01	9.532000000000000473e-01	9.042285714285711595e-01	8.807999999999998053e-01	8.931714285714285051e-01	8.761714285714282680e-01	8.447142857142855288e-01	8.201999999999995961e-01	8.808000000000000274e-01	9.135428571428569899e-01	8.507714285714290670e-01	8.167999999999999705e-01	8.671428571428567711e-01	8.320571428571428285e-01	7.925714285714289264e-01	8.722571428571430641e-01	8.862285714285713656e-01	8.796571428571429152e-01	8.650571428571428578e-01	8.827428571428568294e-01	9.102857142857143646e-01	8.534857142857141810e-01
7.920857142857141708e-01	8.249142857142857110e-01	8.883999999999999675e-01	8.549142857142857377e-01	8.356571428571429871e-01	8.648571428571432129e-01	8.632285714285711231e-01	8.412571428571425924e-01	8.580571428571429626e-01	8.832857142857144517e-01	8.667714285714285261e-01	9.309428571428568500e-01	8.760857142857144675e-01	8.686285714285714166e-01	8.693714285714284618e-01	8.610571428571429653e-01	8.146857142857140133e-01	8.148857142857138802e-01	8.639714285714289455e-01	8.719142857142860858e-01	8.135142857142857453e-01	8.086571428571426301e-01	8.590571428571434076e-01	8.067999999999998506e-01	7.833428571428571185e-01	8.569714285714284951e-01	8.591142857142859413e-01	8.452285714285716622e-01	8.469714285714289304e-01	8.499714285714288220e-01	8.768857142857144904e-01	8.342857142857142971e-01
