0.8617148555 0.6275797621 0.3574449517 0.2215740440
0.2463774198 0.3151093702 0.4615366058 0.1163433160
0.5617204351 0.6902030502 0.5283734457 0.1836960181
0.1198966149 0.5798576535 0.4221820751 0.6523496516
0.2171327200 0.3613760270 0.2530408787 0.5897241466
0.2844860981 0.2838273704 0.4622748244 0.2566139075
0.2280080912 0.4749321159 0.6471567706 0.1874458289
0.3789993464 0.4654481164 0.3465335420 0.5630915431
0.0354175214 0.7195181665 0.0530510070 0.3334374807
0.2059717539 0.4218757909 0.1770807944 0.4949396617
1.7183706242 0.6871220061 2.2890253672 3.6889276866
2.3331798313 2.8060581994 4.5880709969 6.3335124312
0.3888715191 1.3225547379 3.6075716313 6.1920932695
0.1840246306 1.6159597845 3.3347338148 5.3590179021
1.7536856117 0.8537573516 1.7299399163 1.7724829609
5.1745829216 1.9691849446 0.9138242669 1.7560448466
5.6628122642 2.5785769926 2.3736003147 3.1739096454
8.1936701054 3.9361367629 4.1085380247 5.9995006129
6.0584072758 2.6244661734 3.6042374889 10.0395556146
9.5346188658 3.0154389476 7.6977494629 11.5262762532
10.1840555305 7.8467063133 9.0577172702 14.4873153001
9.5629401434 7.1586776705 4.4694484207 14.8432883160
3.0463730283 6.2273100954 7.1172480015 19.6133201974
0.3978791196 2.6051979362 7.2623128220 15.2499278014
36.2689458858 29.0200324358 17.1756730038 16.7280358827
43.1887231270 27.1261870717 25.9670188852 28.4675690059
31.3754611128 0.0632314460 12.5968450164 52.3172642050
33.5414778883 23.5717506688 15.0492176957 44.2785770003
17.1328368842 10.4330030420 10.1188837639 60.1614098676
1.6351330615 4.8315133284 9.1893911390 3.5901294310
3.4415434775 4.6193936377 2.0341309850 8.7108389143
38.2536563731 43.2508571555 44.0102483995 21.9012262690
22.8472063417 33.4020648082 2.1906926350 1.9520728004
48.9193271343 14.4646915465 8.6369601517 71.8571368286
52.1455549655 0.2493327987 30.3094187982 62.0490142771
47.1476097402 21.3916566232 4.8217796558 76.9557006521
27.7174582318 0.9748629902 8.0956613506 74.8605557570
21.4962973346 1.9826188049 29.0965291862 92.9022796515
25.2181729751 12.4113357623 28.4462965128 47.7277539776
7.2354188147 4.1908778369 1.6119592418 9.0887162065
54.4625710964 16.7839669237 10.7245879193 29.3238199194
74.2540858640 18.9338269656 53.5457444410 52.8859623384
95.0357323998 31.8961191134 50.2985264599 83.2670705718
44.8322411138 83.5807682221 19.9130029566 178.6908005350
43.1258512856 8.5533239169 42.5268575291 189.3000380336
1.8441133051 16.4378885797 51.0552373661 196.3266734743
48.6237022302 62.7379750578 42.5781812000 132.2390515327
11.4350246270 19.6610254892 24.5146978448 41.5695906675
3.2343955680 7.3208705391 8.3999072794 80.5915138281
126.9448446237 95.8484377815 76.7322382489 253.4520800192
193.6164640642 111.6646284294 122.4340921807 374.9991060905
139.8789146106 75.4116295986 69.6282599323 366.8004209795
16.7582481570 79.6009384352 138.9224198139 332.9187507176
105.1294057725 20.7778559210 12.5698364267 44.6887890430
