17.0840352913 16.9975259512 16.0989149650 16.5315335049
25.0863084435 24.9233347525 25.5621768245 24.9100585697
34.0785742658 33.3338976022 33.9182303285 34.1941225497
42.0671976624 41.8572891420 42.2076173411 42.5742524370
50.3264590408 50.8086514089 50.8742051000 50.6814316544
58.7121857381 59.3170891652 59.5129856947 59.0521088937
66.8961182919 67.6325628932 67.6608712689 67.8676381704
75.6442776087 76.2144180678 75.8132266917 76.0744003009
83.7458684047 84.2547029622 84.0265978514 83.6793162213
165.8303110144 166.7452428923 166.2311621302 164.7694426690
249.0659768430 248.5482558546 248.0995510984 246.3157943613
335.0378534066 334.1476170122 333.1652184194 330.5856012007
419.3886826172 418.0824610507 417.4798042923 415.5050373053
505.5475883669 503.1347881603 503.1047543421 503.1503770718
593.2382547067 590.2826175812 589.7596842146 590.7212603160
678.0161683681 675.2218018059 675.2309846869 676.1736174968
764.8547902233 760.9108096842 760.9800807931 763.0274862223
847.0211047103 843.9169089571 844.4968601584 851.0923441875
1019.1156869627 1012.9189729717 1016.6454900009 1020.6336692472
1188.3535693847 1186.3178088167 1186.0871698810 1191.6531549930
1356.2849191706 1354.1312098543 1349.6062631698 1360.0782659099
1518.2735039103 1521.6498079634 1520.3774746854 1532.9243755774
1684.1012061502 1686.4276918279 1688.6646891212 1696.6537627651
3330.5425973694 3337.1091171978 3346.2066888525 3346.0800367236
5004.9529769843 5019.8586873898 5019.7741070857 5016.3379783301
6697.4321580720 6727.6389961401 6715.5303975892 6674.7869505968
8375.8886108424 8384.8707683975 8395.3763578477 8365.2664015156
10107.3990926078 10100.1268546178 10102.7327663818 10031.8533437318
11773.1649161008 11776.2459740216 11765.4967913008 11770.8879191553
13456.6505771995 13448.9260360807 13454.6253009726 13465.5761120527
15173.5570795694 15179.2856404793 15182.5560315091 15161.0687307258
16840.5964823679 16852.1592556064 16818.1864744331 16823.3223824355
18549.4089088367 18516.0862631674 18510.7982198639 18575.3366191189
20235.5537875751 20184.7878768705 20214.2328681016 20247.5333015834
21913.5555359370 21888.8242650256 21870.5153198669 21944.3499613575
23577.1004295831 23551.1563846305 23555.5770377184 23624.0785605358
25253.7479178641 25234.7287577350 25258.4050179961 25323.8632540566
26889.6848045133 26902.6487760880 26939.6415950503 26960.3776860368
28590.0636133715 28592.9026322701 28591.5404172773 28603.3768462044
30224.8956889369 30262.0463837034 30264.4618014256 30246.5683981494
31886.8161773035 31941.3417184743 31903.7529469718 31904.5908891467
33547.4034390594 33609.5694997975 33589.1947064177 33555.8019438005
35278.6305291837 35238.8941893846 35301.8505310696 35142.0147743120
36961.1614435361 37011.8069646479 36961.5520016650 36813.0793447754
38683.1331877749 38667.6375113875 38635.3708367712 38487.8127471534
40317.1501565717 40302.2495245745 40326.1961325534 40233.7728441779
42035.2783358917 42026.3956696293 42026.5663158600 42006.4673268308
43731.2724235424 43734.8281172949 43724.8949312581 43810.8313123742
45536.8438207208 45505.3556353852 45492.0908449261 45666.0906302286
47286.0981471955 47203.8934973698 47219.6315371706 47470.1975738047
48915.6377299593 48851.1827503233 48848.4062053989 49144.6474930204
50476.4617963544 50539.9826725483 50598.8850530851 50793.4976964801
52039.2569518323 52166.8162050458 52153.4261083287 52098.5150299458
53667.0686486511 53621.2055855320 53595.5574075899 53028.1506942946
