1.5455089314 1.0444222984 4.4790908988 1.7449469830
0.5727887659 1.2304342519 1.2994856690 1.2843865035
1.2869501592 0.9182916486 0.8202973026 1.6205198682
0.0408814073 0.4603997581 0.3734334015 1.2313837754
0.2653494042 0.6862048081 0.8141750799 0.4369088385
0.2687930280 0.7537274191 1.0804124297 0.3083867741
0.5738475085 0.5212916355 0.5629121555 0.8658591726
0.0604439526 0.6880824929 0.1625398326 0.5052952102
0.4228645569 0.1836134445 0.0873558498 0.5027332891
1.4289842256 0.8724429450 1.1843975850 2.0820349183
1.2984604313 1.5094630749 1.6930497790 2.4294851470
0.4065649835 0.6740682480 0.9709241547 1.7588179213
0.2649850673 0.5782445270 0.7234351642 1.2021425124
0.1874380155 0.2912165635 0.2972036430 0.2881092799
0.7649969756 0.2681118390 0.1796806806 0.3421682021
0.7693280207 0.3586675962 0.3600226800 0.4989277028
1.0400392761 0.5271064142 0.5361613130 0.8030492129
0.7108565155 0.3456393546 0.4140761586 1.1858107121
0.9729697118 0.3671540440 0.7323585334 1.1202520152
0.9217432982 0.7517217351 0.7324225488 1.1960825122
0.7878078580 0.6300135313 0.2968468122 1.0645171144
0.2946441401 0.5158748039 0.4326211612 1.2475746281
0.1247672137 0.2625485723 0.3946721433 0.8636861030
1.0045631200 0.8058137105 0.5317457289 0.5355509456
0.8201280452 0.5207579384 0.5224516553 0.5913082770
0.4564113709 0.0053659814 0.1856830611 0.7972246874
0.4072569579 0.2996973036 0.1741868563 0.5347540214
0.1523546510 0.0804628965 0.1062362692 0.5995567739
0.0070931131 0.0190720712 0.0722724153 0.0264387943
0.0048346146 0.0525987272 0.0102172970 0.0711155020
0.2343358211 0.2719867157 0.2934685794 0.1521576819
0.1223025704 0.1908316621 0.0107831220 0.0197486701
0.2555817766 0.0760758130 0.0475302024 0.3948064071
0.2547683553 0.0039033200 0.1495622827 0.3137829218
0.2170142397 0.1042735998 0.0206456949 0.3570393358
0.1234266685 0.0134022490 0.0321666402 0.3220382134
0.0940372017 0.0187390868 0.1124576868 0.3706514015
0.0829879400 0.0347594915 0.1026056525 0.1794399418
0.0137683731 0.0038379025 0.0086024841 0.0327823049
0.1690801900 0.0461092952 0.0381245788 0.0973055901
0.2232390412 0.0521527294 0.1700334538 0.1674025880
0.2760170727 0.0905411782 0.1512548724 0.2509195171
0.1229341110 0.2358354668 0.0570776563 0.5121653577
0.1159015431 0.0210931735 0.1148436579 0.5186218013
0.0074110135 0.0474880024 0.1310435545 0.5149350891
0.1261245977 0.1631434379 0.1036642963 0.3336181181
0.0350221640 0.0561654884 0.0557592166 0.1036332640
0.0016637441 0.0064665106 0.0162494816 0.1799356689
0.2697679734 0.2007579858 0.1716580695 0.5520302411
0.4020169873 0.2285690636 0.2618223250 0.7882789475
0.2813777686 0.1498075301 0.1441320421 0.7460578348
0.0326128175 0.1582562326 0.2744824376 0.6565755689
0.1974337340 0.0475708637 0.0219086437 0.0834668129
