0.8086538462 0.7383669886 0.6356764928 0.6304347826
0.7338568935 0.7103040541 0.7377192982 0.5816044260
0.8426853707 0.7163543441 0.7610859729 0.6590909091
0.8310276680 0.6979253112 0.7455673759 0.6961920530
0.8351539225 0.7515638963 0.7666362808 0.6893442623
0.8733125649 0.7867165575 0.8326732673 0.6701195219
0.8343253968 0.7801484230 0.8520770010 0.7370727432
0.9201312910 0.8520770010 0.8661174047 0.8133462282
1.0174207597 0.9416638674 0.9851235797 0.8660282154
1.2394988946 1.1954513149 1.2483301173 1.0929174789
1.4725967431 1.4218089603 1.4919283307 1.3290139064
1.8105489774 1.7694087944 1.8302502720 1.6254348666
2.0967339816 2.0811680277 2.1421293938 1.8997063474
2.4001141553 2.3790664781 2.4706227967 2.2474612507
2.8431372549 2.8089512358 2.8732490605 2.6647655260
3.1333830104 3.1533558305 3.2358599461 2.9833274211
3.6902150066 3.6375432526 3.7048458150 3.3097205824
4.0657481267 4.1316629821 4.1520612195 3.9990489777
4.8952270081 4.7852062589 4.9940617577 4.7180925666
5.6939742722 5.7288828338 5.9603118356 5.5566567559
6.6746031746 6.5092879257 6.4592933948 6.1634298278
7.2656587473 7.3901581722 7.3257839721 7.2845387614
10.9526600247 11.0497963474 11.1147822639 10.8656330749
17.6550855463 17.7613516367 17.9604911906 17.6847860372
23.4359760346 23.4588563459 23.6934779546 23.9430604982
28.8507718696 29.4364718236 29.1356313875 28.7767322498
32.3897554400 32.8387348692 33.1232768807 33.8976219266
37.6454789615 37.5446428571 37.9769699706 36.4779874214
40.6182081623 41.0243902439 40.7757575758 41.0444119082
42.7554651754 42.5930615346 42.8316781258 44.1353975335
46.6703662597 46.7481934408 47.9885877318 47.7705197387
47.7976697926 49.3689462871 48.7112655662 47.6487252125
50.5105105105 51.3587786260 50.5408653846 52.0743034056
52.6282853567 52.2198075132 53.9621430863 53.1605562579
54.8239895698 55.3471536690 54.8239895698 55.3653719552
56.0293137908 56.3106796117 55.9175531915 56.1977948547
59.0382590383 58.4230635637 58.2208376601 59.7725657427
58.3622484386 59.1420534459 60.7658959538 60.8318264014
62.3655913978 61.3420860686 61.4317019722 62.0893318568
63.0434782609 62.3655913978 64.1006097561 62.8080657207
64.9170204554 64.1495041953 63.6879969708 64.4197625431
64.1984732824 67.0386608210 64.0030441400 68.5690990624
68.2352941176 62.8785046729 67.3878205128 66.7195557319
68.9909762100 68.6810943242 68.1247468611 68.5132382892
75.3246753247 70.8807416772 68.7372292603 67.9595959596
74.3261157755 68.4574684575 69.6480331263 69.6192052980
78.2689623081 70.3765690377 71.0304054054 71.5440238197
76.5589440146 69.1611842105 69.5328648202 73.1940818103
82.3702252693 73.3856893543 72.4375538329 79.4520547945
91.9628212138 76.9441903019 78.1598513011 90.2844873859
99.5855535820 76.2811791383 73.9665787159 96.5002868617
103.0006123699 80.4399808704 84.6502264721 127.5208491281
102.3737066342 91.2642430819 92.5701706109 185.0385038504
