# Peak times (rows) and Channels (cols)
# ch0	ch1	ch2	ch3	ch4	ch5	ch6	ch7	ch8	ch9	ch10	ch11	ch12	ch13	ch14	ch15	ch16	ch17	ch18	ch19	ch20	ch21	ch22	ch23	ch24	ch25	ch26	ch27	ch28	ch29	ch30	ch31
1.401150000000000091e+02	1.253040000000000020e+02	1.525879999999999939e+02	1.394329999999999927e+02	1.402079999999999984e+02	1.389979999999999905e+02	1.237309999999999945e+02	1.230630000000000024e+02	1.404770000000000039e+02	1.162690000000000055e+02	1.067319999999999993e+02	1.654830000000000041e+02	1.208359999999999985e+02	1.236260000000000048e+02	1.433739999999999952e+02	1.357849999999999966e+02	1.750500000000000114e+02	1.961659999999999968e+02	1.708930000000000007e+02	1.543590000000000089e+02	1.592210000000000036e+02	1.162600000000000051e+02	1.877110000000000127e+02	1.466380000000000052e+02	1.241170000000000044e+02	1.197060000000000031e+02	1.493340000000000032e+02	1.645600000000000023e+02	1.615370000000000061e+02	1.661450000000000102e+02	1.639099999999999966e+02	1.425440000000000111e+02
1.394679999999999893e+02	1.244599999999999937e+02	1.521860000000000070e+02	1.391930000000000121e+02	1.402299999999999898e+02	1.384900000000000091e+02	1.230780000000000030e+02	1.220769999999999982e+02	1.399919999999999902e+02	1.153910000000000053e+02	1.055819999999999936e+02	1.650720000000000027e+02	1.200849999999999937e+02	1.228640000000000043e+02	1.431630000000000109e+02	1.354540000000000077e+02	1.749720000000000084e+02	1.961009999999999991e+02	1.707789999999999964e+02	1.538199999999999932e+02	1.589950000000000045e+02	1.153209999999999980e+02	1.874639999999999986e+02	1.464970000000000141e+02	1.234260000000000019e+02	1.187390000000000043e+02	1.487199999999999989e+02	1.642179999999999893e+02	1.611069999999999993e+02	1.660099999999999909e+02	1.637249999999999943e+02	1.419319999999999879e+02
1.394269999999999925e+02	1.243889999999999958e+02	1.518209999999999980e+02	1.387820000000000107e+02	1.396759999999999877e+02	1.382230000000000132e+02	1.229470000000000027e+02	1.218059999999999974e+02	1.400689999999999884e+02	1.150759999999999934e+02	1.055919999999999987e+02	1.649170000000000016e+02	1.199440000000000026e+02	1.226650000000000063e+02	1.427500000000000000e+02	1.351810000000000116e+02	1.745829999999999984e+02	1.953129999999999882e+02	1.704230000000000018e+02	1.535769999999999982e+02	1.587270000000000039e+02	1.151949999999999932e+02	1.870670000000000073e+02	1.457429999999999950e+02	1.230949999999999989e+02	1.183419999999999987e+02	1.485999999999999943e+02	1.639240000000000066e+02	1.609519999999999982e+02	1.656490000000000009e+02	1.636150000000000091e+02	1.419319999999999879e+02
1.390339999999999918e+02	1.240619999999999976e+02	1.516250000000000000e+02	1.386390000000000100e+02	1.394989999999999952e+02	1.382319999999999993e+02	1.225619999999999976e+02	1.215669999999999931e+02	1.396740000000000066e+02	1.149519999999999982e+02	1.052669999999999959e+02	1.647820000000000107e+02	1.194849999999999994e+02	1.223029999999999973e+02	1.426100000000000136e+02	1.351390000000000100e+02	1.743810000000000002e+02	1.951260000000000048e+02	1.700850000000000080e+02	1.532510000000000048e+02	1.581589999999999918e+02	1.147360000000000042e+02	1.865840000000000032e+02	1.455480000000000018e+02	1.227369999999999948e+02	1.182069999999999936e+02	1.482839999999999918e+02	1.637529999999999859e+02	1.605980000000000132e+02	1.655209999999999866e+02	1.632489999999999952e+02	1.416260000000000048e+02
1.392210000000000036e+02	1.242369999999999948e+02	1.517800000000000011e+02	1.387330000000000041e+02	1.396970000000000027e+02	1.384350000000000023e+02	1.225340000000000060e+02	1.219129999999999967e+02	1.400269999999999868e+02	1.154879999999999995e+02	1.054560000000000031e+02	1.647599999999999909e+02	1.201179999999999950e+02	1.225160000000000053e+02	1.426620000000000061e+02	1.354890000000000043e+02	1.747419999999999902e+02	1.955279999999999916e+02	1.702299999999999898e+02	1.537199999999999989e+02	1.585569999999999879e+02	1.147519999999999953e+02	1.868789999999999907e+02	1.459089999999999918e+02	1.230310000000000059e+02	1.185540000000000020e+02	1.485469999999999970e+02	1.639199999999999875e+02	1.610360000000000014e+02	1.656299999999999955e+02	1.638389999999999986e+02	1.419379999999999882e+02
1.392429999999999950e+02	1.239410000000000025e+02	1.515709999999999980e+02	1.387410000000000139e+02	1.393389999999999986e+02	1.383739999999999952e+02	1.227530000000000001e+02	1.216880000000000024e+02	1.395889999999999986e+02	1.151970000000000027e+02	1.053730000000000047e+02	1.648629999999999995e+02	1.196979999999999933e+02	1.225460000000000065e+02	1.429219999999999970e+02	1.354650000000000034e+02	1.744780000000000086e+02	1.951990000000000123e+02	1.700829999999999984e+02	1.529689999999999941e+02	1.581949999999999932e+02	1.143979999999999961e+02	1.866380000000000052e+02	1.455409999999999968e+02	1.227669999999999959e+02	1.181590000000000060e+02	1.484890000000000043e+02	1.638129999999999882e+02	1.606179999999999950e+02	1.657189999999999941e+02	1.632479999999999905e+02	1.415049999999999955e+02
1.389660000000000082e+02	1.237180000000000035e+02	1.517199999999999989e+02	1.385960000000000036e+02	1.393199999999999932e+02	1.381560000000000059e+02	1.223449999999999989e+02	1.217369999999999948e+02	1.400819999999999936e+02	1.155610000000000070e+02	1.057639999999999958e+02	1.650229999999999961e+02	1.199680000000000035e+02	1.227990000000000066e+02	1.432460000000000093e+02	1.358069999999999879e+02	1.747019999999999982e+02	1.951699999999999875e+02	1.703160000000000025e+02	1.532150000000000034e+02	1.582479999999999905e+02	1.145870000000000033e+02	1.867059999999999889e+02	1.457059999999999889e+02	1.225469999999999970e+02	1.180240000000000009e+02	1.483760000000000048e+02	1.635840000000000032e+02	1.604089999999999918e+02	1.655649999999999977e+02	1.634989999999999952e+02	1.417560000000000002e+02
1.389600000000000080e+02	1.239210000000000065e+02	1.513979999999999961e+02	1.387750000000000057e+02	1.394149999999999920e+02	1.381129999999999995e+02	1.224410000000000025e+02	1.216590000000000060e+02	1.401889999999999930e+02	1.153479999999999990e+02	1.058670000000000044e+02	1.648729999999999905e+02	1.200550000000000068e+02	1.227789999999999964e+02	1.430169999999999959e+02	1.357489999999999952e+02	1.746829999999999927e+02	1.953129999999999882e+02	1.700600000000000023e+02	1.532129999999999939e+02	1.583799999999999955e+02	1.145750000000000028e+02	1.869029999999999916e+02	1.456370000000000005e+02	1.223679999999999950e+02	1.182210000000000036e+02	1.484869999999999948e+02	1.637230000000000132e+02	1.606980000000000075e+02	1.654250000000000114e+02	1.632969999999999970e+02	1.416949999999999932e+02
